,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,59.00,61.00,40.00,42.00,1036646.94,0.05,0.00,-694.22,-961.375,4.941,ERT72
,Mixed / non conventional,59.00,61.00,42.00,44.00,-419659.00,0.06,0.00,283.70,544.863,4.941,ERT72
,Mixed / non conventional,59.00,61.00,44.00,46.00,-249196.28,0.06,0.00,-267.71,472.869,4.941,ERT72
,Mixed / non conventional,59.00,61.00,46.00,48.00,-17081.04,0.05,0.00,499.16,50.092,4.941,ERT72
,Mixed / non conventional,37.00,39.00,29.00,31.00,-107269.63,0.22,0.00,214.48,629.371,2.212,ERT72
,Mixed / non conventional,37.00,39.00,31.00,33.00,40501.99,0.22,0.00,-507.38,-594.082,2.212,ERT72
,Mixed / non conventional,37.00,39.00,33.00,35.00,821.09,0.20,0.00,144.67,-48.175,2.212,ERT72
,Mixed / non conventional,40.00,42.00,29.00,31.00,278015.19,0.35,0.00,186.40,-121.876,0.443,ERT72
,Mixed / non conventional,40.00,42.00,31.00,33.00,-353810.00,0.36,0.00,-456.67,288.049,0.443,ERT72
,Mixed / non conventional,40.00,42.00,33.00,35.00,28806.99,0.38,0.00,146.68,-51.596,0.443,ERT72
,Mixed / non conventional,40.00,42.00,35.00,37.00,19774.06,0.55,0.00,30.71,-106.252,0.443,ERT72
,Mixed / non conventional,40.00,42.00,37.00,39.00,3766.90,0.27,0.00,224.33,-141.684,0.443,ERT72
,Mixed / non conventional,40.00,42.00,39.00,41.00,6925.94,0.23,0.00,-309.40,325.632,0.443,ERT72
,Mixed / non conventional,57.00,59.00,29.00,31.00,-182618.52,0.17,0.00,202.29,69.489,6.527,ERT72
,Mixed / non conventional,57.00,59.00,31.00,33.00,1350257.00,0.14,0.00,-490.81,-642.243,6.527,ERT72
,Mixed / non conventional,57.00,59.00,33.00,35.00,-706823.19,0.15,0.00,159.14,427.887,6.527,ERT72
,Mixed / non conventional,57.00,59.00,35.00,37.00,-260456.25,0.16,0.00,48.08,204.973,6.527,ERT72
,Mixed / non conventional,57.00,59.00,37.00,39.00,-48330.33,0.05,0.00,224.89,50.713,6.527,ERT72
,Mixed / non conventional,57.00,59.00,39.00,41.00,680979.13,0.14,0.00,-341.80,-982.510,6.527,ERT72
,Mixed / non conventional,57.00,59.00,41.00,43.00,-390639.88,0.14,0.00,66.75,805.162,6.527,ERT72
,Mixed / non conventional,57.00,59.00,43.00,45.00,-73354.14,0.15,0.00,-117.82,226.788,6.527,ERT72
,Mixed / non conventional,57.00,59.00,45.00,47.00,298.55,0.33,0.00,475.17,-1.709,7.552,ERT72
,Mixed / non conventional,57.00,59.00,47.00,49.00,169447.19,0.95,0.00,-586.20,-70.503,0.314,ERT72
,Mixed / non conventional,60.00,62.00,29.00,31.00,-1173162.50,0.09,0.00,202.32,189.019,3.754,ERT72
,Mixed / non conventional,60.00,62.00,31.00,33.00,2601146.75,0.09,0.00,-492.05,-512.222,3.754,ERT72
,Mixed / non conventional,60.00,62.00,33.00,35.00,-340585.44,0.09,0.00,181.36,83.165,3.754,ERT72
,Mixed / non conventional,60.00,62.00,35.00,37.00,-799771.81,0.11,0.00,34.57,246.238,3.754,ERT72
,Mixed / non conventional,60.00,62.00,37.00,39.00,-664378.75,0.10,0.00,236.91,262.993,3.754,ERT72
,Mixed / non conventional,60.00,62.00,39.00,41.00,1287849.13,0.10,0.00,-364.72,-670.782,3.754,ERT72
,Mixed / non conventional,60.00,62.00,41.00,43.00,-73087.89,0.10,0.00,73.06,51.504,3.754,ERT72
,Mixed / non conventional,60.00,62.00,43.00,45.00,-369963.44,0.10,0.00,-118.33,364.992,3.754,ERT72
,Mixed / non conventional,60.00,62.00,45.00,47.00,-275807.94,0.09,0.00,473.66,397.685,3.754,ERT72
,Mixed / non conventional,60.00,62.00,47.00,49.00,401492.63,0.09,0.00,-585.93,-894.680,3.754,ERT72
,Mixed / non conventional,38.00,40.00,30.00,32.00,-118799.87,0.08,0.00,272.27,767.514,2.436,ERT72
,Mixed / non conventional,38.00,40.00,32.00,34.00,47637.74,0.10,0.00,-609.70,-769.415,2.436,ERT72
,Mixed / non conventional,38.00,40.00,34.00,36.00,785.05,0.08,0.00,216.61,-50.719,2.436,ERT72
,Mixed / non conventional,41.00,43.00,30.00,32.00,631.38,0.34,0.00,275.08,-5.737,9.184,ERT72
,Mixed / non conventional,41.00,43.00,32.00,34.00,60027.61,0.12,0.00,-635.64,-1012.936,9.184,ERT72
,Mixed / non conventional,41.00,43.00,34.00,36.00,-35731.76,0.18,0.00,246.19,958.104,6.634,ERT72
,Mixed / non conventional,41.00,43.00,36.00,38.00,1925.19,0.18,0.00,90.95,-154.865,6.634,ERT72
,Mixed / non conventional,41.00,43.00,38.00,40.00,91.59,0.19,0.00,445.29,-51.571,6.634,ERT72
,Mixed / non conventional,41.00,43.00,40.00,42.00,-1180.41,0.16,0.00,-621.93,-830.847,6.634,ERT72
,Mixed / non conventional,58.00,60.00,30.00,32.00,-268454.50,0.20,0.00,275.31,81.100,5.182,ERT72
,Mixed / non conventional,58.00,60.00,32.00,34.00,1672807.50,0.20,0.00,-601.36,-631.697,5.182,ERT72
,Mixed / non conventional,58.00,60.00,34.00,36.00,-841454.13,0.20,0.00,218.32,404.417,5.182,ERT72
,Mixed / non conventional,58.00,60.00,36.00,38.00,-365870.97,0.20,0.00,108.83,228.596,5.182,ERT72
,Mixed / non conventional,58.00,60.00,38.00,40.00,-60039.23,0.21,0.00,420.38,50.017,5.182,ERT72
,Mixed / non conventional,58.00,60.00,40.00,42.00,788564.56,0.20,0.00,-586.70,-903.275,5.182,ERT72
,Mixed / non conventional,58.00,60.00,42.00,44.00,-454475.06,0.20,0.00,157.35,743.698,5.182,ERT72
,Mixed / non conventional,58.00,60.00,44.00,46.00,-91537.98,0.20,0.00,-264.68,224.686,5.182,ERT72
,Mixed / non conventional,58.00,60.00,46.00,48.00,-1693.83,0.07,0.00,484.73,12.352,9.622,ERT72
,Mixed / non conventional,58.00,60.00,48.00,50.00,211561.69,0.07,0.00,-256.54,-2699.870,9.622,ERT72
,Mixed / non conventional,61.00,63.00,30.00,32.00,-1206200.25,0.07,0.00,274.22,217.405,4.200,ERT72
,Mixed / non conventional,61.00,63.00,32.00,34.00,2685625.75,0.08,0.00,-592.46,-591.618,4.200,ERT72
,Mixed / non conventional,61.00,63.00,34.00,36.00,-356670.44,0.09,0.00,219.85,97.428,4.200,ERT72
,Mixed / non conventional,61.00,63.00,36.00,38.00,-873761.88,0.08,0.00,122.03,300.943,4.200,ERT72
,Mixed / non conventional,61.00,63.00,38.00,40.00,-693515.31,0.05,0.00,388.70,307.105,4.200,ERT72
,Mixed / non conventional,61.00,63.00,40.00,42.00,1339392.88,0.08,0.00,-578.45,-780.417,4.200,ERT72
,Mixed / non conventional,61.00,63.00,42.00,44.00,-64136.48,0.03,0.00,162.23,50.560,4.200,ERT72
,Mixed / non conventional,61.00,63.00,44.00,46.00,-413791.63,0.08,0.00,-266.88,456.676,4.200,ERT72
,Mixed / non conventional,61.00,63.00,46.00,48.00,-316058.13,0.08,0.00,479.24,509.802,4.200,ERT72
,Mixed / non conventional,61.00,63.00,48.00,50.00,437014.81,0.08,0.00,-243.79,-1089.403,4.200,ERT72
,Mixed / non conventional,39.00,41.00,31.00,33.00,-283501.56,1.52,0.00,-425.98,219.151,0.291,ERT72
,Mixed / non conventional,39.00,41.00,33.00,35.00,41511.51,1.53,0.00,196.99,-80.222,0.291,ERT72
,Mixed / non conventional,39.00,41.00,35.00,37.00,8854.59,1.52,0.00,-27.36,-68.447,0.291,ERT72
,Mixed / non conventional,42.00,44.00,31.00,33.00,253706.38,0.08,0.00,-494.44,-548.179,2.184,ERT72
,Mixed / non conventional,42.00,44.00,33.00,35.00,-81579.32,0.07,0.00,228.88,327.353,2.184,ERT72
,Mixed / non conventional,42.00,44.00,35.00,37.00,-33121.60,0.07,0.00,-9.62,292.395,2.184,ERT72
,Mixed / non conventional,42.00,44.00,37.00,39.00,1802.25,0.19,0.00,198.95,-47.730,2.184,ERT72
,Mixed / non conventional,42.00,44.00,39.00,41.00,3636.45,0.12,0.00,-350.60,-674.148,2.184,ERT72
,Mixed / non conventional,42.00,44.00,41.00,43.00,1788.75,0.10,0.00,466.40,414.512,2.184,ERT72
,Mixed / non conventional,59.00,61.00,31.00,33.00,2561707.25,0.26,0.00,-488.55,-347.510,2.327,ERT72
,Mixed / non conventional,59.00,61.00,33.00,35.00,-647335.81,0.26,0.00,230.16,109.768,2.327,ERT72
,Mixed / non conventional,59.00,61.00,35.00,37.00,-831546.38,0.25,0.00,-18.67,179.461,2.327,ERT72
,Mixed / non conventional,59.00,61.00,37.00,39.00,-355951.22,0.27,0.00,223.19,99.866,2.327,ERT72
,Mixed / non conventional,59.00,61.00,39.00,41.00,1257922.50,0.26,0.00,-371.73,-470.565,2.327,ERT72
,Mixed / non conventional,59.00,61.00,41.00,43.00,-251062.23,0.26,0.00,466.03,129.137,2.327,ERT72
,Mixed / non conventional,59.00,61.00,43.00,45.00,-415939.69,0.26,0.00,-484.39,305.634,2.327,ERT72
,Mixed / non conventional,59.00,61.00,45.00,47.00,-87391.80,0.26,0.00,469.24,96.323,2.327,ERT72
,Mixed / non conventional,59.00,61.00,47.00,49.00,355964.03,0.26,0.00,-585.99,-627.751,2.327,ERT72
,Mixed / non conventional,59.00,61.00,49.00,51.00,-16727.75,0.26,0.00,423.34,51.625,2.327,ERT72
,Mixed / non conventional,62.00,64.00,31.00,33.00,1942087.13,0.05,0.00,-483.70,-511.310,6.134,ERT72
,Mixed / non conventional,62.00,64.00,33.00,35.00,-84251.76,0.03,0.00,234.47,27.111,6.134,ERT72
,Mixed / non conventional,62.00,64.00,35.00,37.00,-319596.13,0.05,0.00,-26.95,127.521,6.134,ERT72
,Mixed / non conventional,62.00,64.00,37.00,39.00,-829659.75,0.00,0.00,235.21,417.403,6.134,ERT72
,Mixed / non conventional,62.00,64.00,39.00,41.00,955961.56,0.03,0.00,-381.06,-618.354,6.134,ERT72
,Mixed / non conventional,62.00,64.00,41.00,43.00,2215.73,1.03,0.00,467.84,-1.919,6.241,ERT72
,Mixed / non conventional,62.00,64.00,43.00,45.00,-45847.88,0.00,0.00,-487.18,53.713,6.241,ERT72
,Mixed / non conventional,62.00,64.00,45.00,47.00,-417114.22,0.03,0.00,464.73,684.140,6.241,ERT72
,Mixed / non conventional,62.00,64.00,47.00,49.00,325423.47,0.04,0.00,-577.14,-789.398,6.316,ERT72
,Mixed / non conventional,62.00,64.00,49.00,51.00,10417.02,0.04,0.00,428.62,-39.052,6.316,ERT72
,Mixed / non conventional,40.00,42.00,32.00,34.00,-278434.66,1.07,0.00,-546.79,194.997,0.264,ERT72
,Mixed / non conventional,40.00,42.00,34.00,36.00,32454.39,1.07,0.00,214.28,-56.822,0.264,ERT72
,Mixed / non conventional,40.00,42.00,36.00,38.00,9125.25,1.07,0.00,131.72,-63.907,0.264,ERT72
,Mixed / non conventional,43.00,45.00,32.00,34.00,237651.66,0.17,0.00,-615.19,-469.151,1.995,ERT72
,Mixed / non conventional,43.00,45.00,34.00,36.00,-71812.23,0.16,0.00,245.48,263.279,1.995,ERT72
,Mixed / non conventional,43.00,45.00,36.00,38.00,-34267.46,0.17,0.00,166.10,276.390,1.995,ERT72
,Mixed / non conventional,43.00,45.00,38.00,40.00,1946.03,0.23,0.00,247.67,-47.088,1.995,ERT72
,Mixed / non conventional,43.00,45.00,40.00,42.00,3415.89,0.21,0.00,-442.10,-578.579,1.995,ERT72
,Mixed / non conventional,43.00,45.00,42.00,44.00,1743.58,0.18,0.00,157.74,369.158,1.995,ERT72
,Mixed / non conventional,60.00,62.00,32.00,34.00,2422143.75,0.24,0.00,-589.09,-176.413,1.249,ERT72
,Mixed / non conventional,60.00,62.00,34.00,36.00,-559071.56,0.24,0.00,228.59,50.899,1.249,ERT72
,Mixed / non conventional,60.00,62.00,36.00,38.00,-845794.56,0.25,0.00,152.57,98.003,1.249,ERT72
,Mixed / non conventional,60.00,62.00,38.00,40.00,-350859.31,0.30,0.00,280.16,52.851,1.249,ERT72
,Mixed / non conventional,60.00,62.00,40.00,42.00,1168493.38,0.25,0.00,-446.66,-234.684,1.249,ERT72
,Mixed / non conventional,60.00,62.00,42.00,44.00,-196880.92,0.25,0.00,136.60,54.371,1.249,ERT72
,Mixed / non conventional,60.00,62.00,44.00,46.00,-417081.19,0.24,0.00,-302.17,164.545,1.249,ERT72
,Mixed / non conventional,60.00,62.00,46.00,48.00,-101461.43,0.23,0.00,478.15,60.042,1.249,ERT72
,Mixed / non conventional,60.00,62.00,48.00,50.00,334324.03,0.24,0.00,-274.08,-316.549,1.249,ERT72
,Mixed / non conventional,60.00,62.00,50.00,52.00,2411.09,0.05,0.00,44.16,-23.343,7.300,ERT72
,Mixed / non conventional,63.00,65.00,32.00,34.00,-7119702.50,0.88,0.00,-552.12,170.824,0.559,ERT72
,Mixed / non conventional,63.00,65.00,34.00,36.00,2269572.50,0.88,0.00,217.98,-66.554,0.559,ERT72
,Mixed / non conventional,63.00,65.00,36.00,38.00,2143892.75,0.86,0.00,137.67,-77.957,0.559,ERT72
,Mixed / non conventional,63.00,65.00,38.00,40.00,1080723.38,0.89,0.00,284.69,-49.550,0.559,ERT72
,Mixed / non conventional,63.00,65.00,40.00,42.00,-3912726.25,0.88,0.00,-427.96,230.646,0.559,ERT72
,Mixed / non conventional,63.00,65.00,42.00,44.00,1249443.63,0.86,0.00,126.75,-96.910,0.559,ERT72
,Mixed / non conventional,63.00,65.00,44.00,46.00,1031123.50,0.87,0.00,-326.30,-108.204,0.559,ERT72
,Mixed / non conventional,63.00,65.00,46.00,48.00,465217.09,0.87,0.00,463.59,-68.347,0.559,ERT72
,Mixed / non conventional,63.00,65.00,48.00,50.00,-1520954.38,0.88,0.00,-212.10,326.578,0.559,ERT72
,Mixed / non conventional,63.00,65.00,50.00,52.00,414290.78,0.87,0.00,29.30,-137.478,0.559,ERT72
,Mixed / non conventional,41.00,43.00,33.00,35.00,-117080.90,0.14,0.00,372.48,2895.697,9.324,ERT72
,Mixed / non conventional,41.00,43.00,35.00,37.00,579.56,0.18,0.00,-75.86,-35.835,9.324,ERT72
,Mixed / non conventional,41.00,43.00,37.00,39.00,533.31,0.12,0.00,274.01,-131.899,9.324,ERT72
,Mixed / non conventional,44.00,46.00,33.00,35.00,22715.26,0.28,0.00,276.98,-47.850,2.129,ERT72
,Mixed / non conventional,44.00,46.00,35.00,37.00,-73012.48,0.26,0.00,-62.11,285.633,2.129,ERT72
,Mixed / non conventional,44.00,46.00,37.00,39.00,-37194.88,0.26,0.00,302.31,320.123,2.129,ERT72
,Mixed / non conventional,44.00,46.00,39.00,41.00,22169.04,0.27,0.00,-709.32,-572.403,2.129,ERT72
,Mixed / non conventional,44.00,46.00,41.00,43.00,647.33,0.84,0.00,775.42,-116.997,2.129,ERT72
,Mixed / non conventional,44.00,46.00,43.00,45.00,1616.67,0.29,0.00,-432.54,365.246,2.129,ERT72
,Mixed / non conventional,61.00,63.00,33.00,35.00,-185876.27,0.41,0.00,285.27,60.914,5.621,ERT72
,Mixed / non conventional,61.00,63.00,35.00,37.00,-612503.13,0.41,0.00,-88.19,250.908,5.621,ERT72
,Mixed / non conventional,61.00,63.00,37.00,39.00,-931310.25,0.42,0.00,282.54,485.552,5.621,ERT72
,Mixed / non conventional,61.00,63.00,39.00,41.00,1290587.50,0.43,0.00,-598.99,-874.725,5.621,ERT72
,Mixed / non conventional,61.00,63.00,41.00,43.00,-14863.93,1.43,0.00,684.63,13.433,5.621,ERT72
,Mixed / non conventional,61.00,63.00,43.00,45.00,-201383.83,0.39,0.00,-434.51,250.237,5.621,ERT72
,Mixed / non conventional,61.00,63.00,45.00,47.00,-473348.00,0.41,0.00,369.82,840.253,5.621,ERT72
,Mixed / non conventional,61.00,63.00,47.00,49.00,442471.00,0.41,0.00,-570.91,-1178.158,5.621,ERT72
,Mixed / non conventional,61.00,63.00,49.00,51.00,16774.32,0.40,0.00,443.24,-71.464,5.621,ERT72
,Mixed / non conventional,61.00,63.00,51.00,53.00,3175.85,0.44,0.00,-368.86,-23.678,5.621,ERT72
,Mixed / non conventional,64.00,66.00,33.00,35.00,2022099.38,0.84,0.00,284.61,-51.770,0.597,ERT72
,Mixed / non conventional,64.00,66.00,35.00,37.00,2533343.50,0.86,0.00,-104.26,-79.272,0.597,ERT72
,Mixed / non conventional,64.00,66.00,37.00,39.00,2269960.50,0.84,0.00,274.84,-88.077,0.597,ERT72
,Mixed / non conventional,64.00,66.00,39.00,41.00,-5327444.00,0.84,0.00,-538.23,260.638,0.597,ERT72
,Mixed / non conventional,64.00,66.00,41.00,43.00,1079054.38,0.83,0.00,635.96,-67.874,0.597,ERT72
,Mixed / non conventional,64.00,66.00,43.00,45.00,1283728.00,0.86,0.00,-442.81,-106.248,0.597,ERT72
,Mixed / non conventional,64.00,66.00,45.00,47.00,1119554.88,0.84,0.00,359.53,-125.364,0.597,ERT72
,Mixed / non conventional,64.00,66.00,47.00,49.00,-2259607.25,0.85,0.00,-528.92,354.232,0.597,ERT72
,Mixed / non conventional,64.00,66.00,49.00,51.00,356269.41,0.86,0.00,434.39,-81.629,0.597,ERT72
,Mixed / non conventional,64.00,66.00,51.00,53.00,416387.53,0.85,0.00,-387.92,-147.441,0.597,ERT72
,Mixed / non conventional,42.00,44.00,34.00,36.00,-91256.71,0.05,0.00,241.90,2176.551,8.992,ERT72
,Mixed / non conventional,42.00,44.00,36.00,38.00,-843.33,0.06,0.00,148.01,50.285,8.992,ERT72
,Mixed / non conventional,42.00,44.00,38.00,40.00,547.14,0.06,0.00,291.04,-130.497,8.992,ERT72
,Mixed / non conventional,45.00,47.00,34.00,36.00,19896.37,0.07,0.00,227.23,-48.136,2.446,ERT72
,Mixed / non conventional,45.00,47.00,36.00,38.00,-77423.31,0.08,0.00,152.24,347.870,2.446,ERT72
,Mixed / non conventional,45.00,47.00,38.00,40.00,-36442.42,0.08,0.00,295.54,360.225,2.446,ERT72
,Mixed / non conventional,45.00,47.00,40.00,42.00,22717.34,0.03,0.00,-948.75,-673.668,2.446,ERT72
,Mixed / non conventional,45.00,47.00,42.00,44.00,714.73,0.52,0.00,867.93,-148.365,2.446,ERT72
,Mixed / non conventional,45.00,47.00,44.00,46.00,1910.03,0.00,0.00,-397.17,495.607,2.446,ERT72
,Mixed / non conventional,62.00,64.00,34.00,36.00,-167126.75,0.04,0.00,228.29,60.584,6.218,ERT72
,Mixed / non conventional,62.00,64.00,36.00,38.00,-564803.56,0.05,0.00,149.86,255.928,6.218,ERT72
,Mixed / non conventional,62.00,64.00,38.00,40.00,-840796.19,0.00,0.00,293.47,484.894,6.218,ERT72
,Mixed / non conventional,62.00,64.00,40.00,42.00,1148448.88,0.03,0.00,-902.84,-861.014,6.218,ERT72
,Mixed / non conventional,62.00,64.00,42.00,44.00,-4440.98,2.53,0.00,784.35,4.439,6.218,ERT72
,Mixed / non conventional,62.00,64.00,44.00,46.00,-202815.44,0.06,0.00,-356.25,212.137,4.732,ERT72
,Mixed / non conventional,62.00,64.00,46.00,48.00,-480535.94,0.03,0.00,303.64,718.033,4.732,ERT72
,Mixed / non conventional,62.00,64.00,48.00,50.00,434677.34,0.03,0.00,-243.54,-974.260,4.732,ERT72
,Mixed / non conventional,62.00,64.00,50.00,52.00,20850.47,0.05,0.00,49.47,-74.773,4.732,ERT72
,Mixed / non conventional,62.00,64.00,52.00,54.00,8103.59,0.05,0.00,-373.74,-50.856,4.732,ERT72
,Mixed / non conventional,65.00,67.00,34.00,36.00,-852825.06,0.08,0.00,228.22,163.644,4.471,ERT72
,Mixed / non conventional,65.00,67.00,36.00,38.00,-389554.69,0.09,0.00,147.38,91.360,4.471,ERT72
,Mixed / non conventional,65.00,67.00,38.00,40.00,-103449.38,0.09,0.00,287.54,30.084,4.471,ERT72
,Mixed / non conventional,65.00,67.00,40.00,42.00,960984.00,0.08,0.00,-858.13,-352.369,4.471,ERT72
,Mixed / non conventional,65.00,67.00,42.00,44.00,-581115.25,0.07,0.00,720.62,273.958,4.471,ERT72
,Mixed / non conventional,65.00,67.00,44.00,46.00,-148271.80,0.07,0.00,-351.30,91.975,4.471,ERT72
,Mixed / non conventional,65.00,67.00,46.00,48.00,-26622.73,0.04,0.00,306.28,22.343,4.471,ERT72
,Mixed / non conventional,65.00,67.00,48.00,50.00,417939.78,0.08,0.00,-241.97,-491.056,4.471,ERT72
,Mixed / non conventional,65.00,67.00,50.00,52.00,-279518.25,0.08,0.00,49.66,479.994,4.471,ERT72
,Mixed / non conventional,65.00,67.00,52.00,54.00,-20217.85,0.07,0.00,-372.50,53.656,4.471,ERT72
,Mixed / non conventional,43.00,45.00,35.00,37.00,-90508.59,0.05,0.00,-131.28,1840.645,7.667,ERT72
,Mixed / non conventional,43.00,45.00,37.00,39.00,-980.86,0.07,0.00,295.65,49.869,7.667,ERT72
,Mixed / non conventional,43.00,45.00,39.00,41.00,9762.28,0.03,0.00,-529.33,-1985.323,7.667,ERT72
,Mixed / non conventional,46.00,48.00,35.00,37.00,23335.27,0.09,0.00,-136.90,-83.180,3.603,ERT72
,Mixed / non conventional,46.00,48.00,37.00,39.00,-82414.78,0.12,0.00,290.62,545.577,3.603,ERT72
,Mixed / non conventional,46.00,48.00,39.00,41.00,30451.57,0.12,0.00,-522.05,-443.489,3.603,ERT72
,Mixed / non conventional,46.00,48.00,41.00,43.00,861.92,3.46,0.00,22.41,-37.658,3.603,ERT72
,Mixed / non conventional,46.00,48.00,43.00,45.00,704.53,0.65,0.00,472.53,-215.473,3.603,ERT72
,Mixed / non conventional,46.00,48.00,45.00,47.00,1771.49,0.06,0.00,-34.88,677.238,3.603,ERT72
,Mixed / non conventional,63.00,65.00,35.00,37.00,2283737.00,0.71,0.00,-153.33,-53.923,0.405,ERT72
,Mixed / non conventional,63.00,65.00,37.00,39.00,1716129.25,0.72,0.00,289.59,-50.651,0.405,ERT72
,Mixed / non conventional,63.00,65.00,39.00,41.00,-4661421.50,0.71,0.00,-495.80,175.102,0.405,ERT72
,Mixed / non conventional,63.00,65.00,41.00,43.00,1141798.38,0.74,0.00,93.54,-55.758,0.405,ERT72
,Mixed / non conventional,63.00,65.00,43.00,45.00,1145086.50,0.73,0.00,327.64,-74.558,0.405,ERT72
,Mixed / non conventional,63.00,65.00,45.00,47.00,803323.06,0.73,0.00,12.55,-71.920,0.405,ERT72
,Mixed / non conventional,63.00,65.00,47.00,49.00,-1909836.50,0.71,0.00,-461.28,244.262,0.405,ERT72
,Mixed / non conventional,63.00,65.00,49.00,51.00,388612.28,0.72,0.00,444.32,-74.553,0.405,ERT72
,Mixed / non conventional,63.00,65.00,51.00,53.00,344615.50,0.71,0.00,-393.21,-105.780,0.405,ERT72
,Mixed / non conventional,63.00,65.00,53.00,55.00,212764.95,0.72,0.00,483.30,-114.290,0.405,ERT72
,Mixed / non conventional,66.00,68.00,35.00,37.00,-1196618.38,0.17,0.00,-152.72,234.396,4.564,ERT72
,Mixed / non conventional,66.00,68.00,37.00,39.00,-526453.00,0.14,0.00,298.18,126.037,4.564,ERT72
,Mixed / non conventional,66.00,68.00,39.00,41.00,2572984.00,0.15,0.00,-517.32,-763.831,4.564,ERT72
,Mixed / non conventional,66.00,68.00,41.00,43.00,-982812.31,0.16,0.00,128.01,367.879,4.564,ERT72
,Mixed / non conventional,66.00,68.00,43.00,45.00,-729451.13,0.16,0.00,288.29,351.052,4.564,ERT72
,Mixed / non conventional,66.00,68.00,45.00,47.00,-193280.19,0.08,0.00,47.32,122.391,4.564,ERT72
,Mixed / non conventional,66.00,68.00,47.00,49.00,1272532.50,0.15,0.00,-498.20,-1090.212,4.564,ERT72
,Mixed / non conventional,66.00,68.00,49.00,51.00,-467195.81,0.17,0.00,453.87,560.363,4.564,ERT72
,Mixed / non conventional,66.00,68.00,51.00,53.00,-331106.97,0.15,0.00,-380.80,580.426,4.564,ERT72
,Mixed / non conventional,66.00,68.00,53.00,55.00,-16877.59,0.09,0.00,501.04,45.724,4.564,ERT72
,Mixed / non conventional,44.00,46.00,36.00,38.00,-89045.98,0.76,0.00,185.22,88.184,0.373,ERT72
,Mixed / non conventional,44.00,46.00,38.00,40.00,35.16,1.20,0.00,280.74,-2.577,11.053,ERT72
,Mixed / non conventional,44.00,46.00,40.00,42.00,9544.43,0.10,0.00,-821.08,-97.455,0.385,ERT72
,Mixed / non conventional,47.00,49.00,36.00,38.00,238060.20,0.03,0.00,129.74,-120.233,0.511,ERT72
,Mixed / non conventional,47.00,49.00,38.00,40.00,58804.64,0.03,0.00,272.16,-55.156,0.511,ERT72
,Mixed / non conventional,47.00,49.00,40.00,42.00,-155774.08,0.03,0.00,-758.65,321.439,0.511,ERT72
,Mixed / non conventional,47.00,49.00,42.00,44.00,21986.76,0.03,0.00,366.87,-136.109,0.511,ERT72
,Mixed / non conventional,47.00,49.00,44.00,46.00,3586.04,0.03,0.00,-84.10,-155.395,0.511,ERT72
,Mixed / non conventional,47.00,49.00,46.00,48.00,-1063.59,0.10,0.00,376.56,-57.611,0.511,ERT72
,Mixed / non conventional,64.00,66.00,36.00,38.00,2499088.50,0.34,0.00,130.33,-64.672,0.444,ERT72
,Mixed / non conventional,64.00,66.00,38.00,40.00,1642080.63,0.33,0.00,266.99,-53.118,0.444,ERT72
,Mixed / non conventional,64.00,66.00,40.00,42.00,-4743895.00,0.34,0.00,-752.72,195.307,0.444,ERT72
,Mixed / non conventional,64.00,66.00,42.00,44.00,1279117.38,0.33,0.00,363.08,-68.460,0.444,ERT72
,Mixed / non conventional,64.00,66.00,44.00,46.00,1226803.50,0.34,0.00,-90.76,-87.547,0.444,ERT72
,Mixed / non conventional,64.00,66.00,46.00,48.00,847793.00,0.34,0.00,375.69,-83.187,0.444,ERT72
,Mixed / non conventional,64.00,66.00,48.00,50.00,-2008318.88,0.34,0.00,-273.34,281.517,0.444,ERT72
,Mixed / non conventional,64.00,66.00,50.00,52.00,450867.72,0.34,0.00,34.48,-94.800,0.444,ERT72
,Mixed / non conventional,64.00,66.00,52.00,54.00,347121.47,0.34,0.00,-388.90,-116.778,0.444,ERT72
,Mixed / non conventional,64.00,66.00,54.00,56.00,244751.58,0.33,0.00,684.61,-144.094,0.444,ERT72
,Mixed / non conventional,67.00,69.00,36.00,38.00,-1227904.63,0.11,0.00,143.46,166.887,3.167,ERT72
,Mixed / non conventional,67.00,69.00,38.00,40.00,-468468.03,0.11,0.00,277.31,77.819,3.167,ERT72
,Mixed / non conventional,67.00,69.00,40.00,42.00,2426265.50,0.12,0.00,-790.00,-499.762,3.167,ERT72
,Mixed / non conventional,67.00,69.00,42.00,44.00,-983185.63,0.12,0.00,372.58,255.349,3.167,ERT72
,Mixed / non conventional,67.00,69.00,44.00,46.00,-696592.75,0.12,0.00,-77.84,232.605,3.167,ERT72
,Mixed / non conventional,67.00,69.00,46.00,48.00,-192650.02,0.11,0.00,400.09,84.644,3.167,ERT72
,Mixed / non conventional,67.00,69.00,48.00,50.00,1214165.75,0.12,0.00,-334.08,-721.746,3.167,ERT72
,Mixed / non conventional,67.00,69.00,50.00,52.00,-487218.44,0.12,0.00,55.80,405.470,3.167,ERT72
,Mixed / non conventional,67.00,69.00,52.00,54.00,-293735.78,0.12,0.00,-362.47,357.273,3.167,ERT72
,Mixed / non conventional,67.00,69.00,54.00,56.00,-27230.09,0.12,0.00,712.97,51.186,3.167,ERT72
,Mixed / non conventional,45.00,47.00,37.00,39.00,-97126.85,0.32,0.00,321.74,551.056,2.139,ERT72
