date,time,sec,weight (kg)
17/6/2022,23:41,186900,"19,49"
17/6/2022,23:46,187200,"19,49"
17/6/2022,23:51,187500,"19,49"
17/6/2022,23:56,187800,"19,49"
18/6/2022,00:01,188100,"19,49"
18/6/2022,00:06,188400,"19,49"
18/6/2022,00:11,188700,"19,49"
18/6/2022,00:16,189000,"19,49"
18/6/2022,00:21,189300,"19,49"
18/6/2022,00:26,189600,"19,49"
18/6/2022,00:31,189900,"19,49"
18/6/2022,00:36,190200,"19,49"
18/6/2022,00:41,190500,"19,49"
18/6/2022,00:46,190800,"19,49"
18/6/2022,00:51,191100,"19,49"
18/6/2022,00:56,191400,"19,49"
18/6/2022,01:01,191700,"19,49"
18/6/2022,01:06,192000,"19,49"
18/6/2022,01:11,192300,"19,49"
18/6/2022,01:16,192600,"19,49"
18/6/2022,01:21,192900,"19,49"
18/6/2022,01:26,193200,"19,49"
18/6/2022,01:31,193500,"19,49"
18/6/2022,01:36,193800,"19,49"
18/6/2022,01:41,194100,"19,49"
18/6/2022,01:46,194400,"19,49"
18/6/2022,01:51,194700,"19,49"
18/6/2022,01:56,195000,"19,49"
18/6/2022,02:01,195300,"19,49"
18/6/2022,02:06,195600,"19,49"
18/6/2022,02:11,195900,"19,49"
18/6/2022,02:16,196200,"19,48"
18/6/2022,02:21,196500,"19,48"
18/6/2022,02:26,196800,"19,48"
18/6/2022,02:31,197100,"19,48"
18/6/2022,02:36,197400,"19,48"
18/6/2022,02:41,197700,"19,48"
18/6/2022,02:46,198000,"19,48"
18/6/2022,02:51,198300,"19,48"
18/6/2022,02:56,198600,"19,48"
18/6/2022,03:01,198900,"19,48"
18/6/2022,03:06,199200,"19,48"
18/6/2022,03:11,199500,"19,48"
18/6/2022,03:16,199800,"19,48"
18/6/2022,03:21,200100,"19,48"
18/6/2022,03:26,200400,"19,48"
18/6/2022,03:31,200700,"19,48"
18/6/2022,03:36,201000,"19,48"
18/6/2022,03:41,201300,"19,48"
18/6/2022,03:46,201600,"19,48"
18/6/2022,03:51,201900,"19,48"
18/6/2022,03:56,202200,"19,48"
18/6/2022,04:01,202500,"19,48"
18/6/2022,04:06,202800,"19,48"
18/6/2022,04:11,203100,"19,48"
18/6/2022,04:16,203400,"19,48"
18/6/2022,04:21,203699,"19,48"
18/6/2022,04:26,204000,"19,48"
18/6/2022,04:31,204299,"19,48"
18/6/2022,04:36,204599,"19,48"
18/6/2022,04:41,204899,"19,48"
18/6/2022,04:46,205199,"19,48"
18/6/2022,04:51,205499,"19,48"
18/6/2022,04:56,205799,"19,48"
18/6/2022,05:01,206099,"19,48"
18/6/2022,05:06,206399,"19,48"
18/6/2022,05:11,206699,"19,48"
18/6/2022,05:16,206999,"19,48"
18/6/2022,05:21,207299,"19,48"
18/6/2022,05:26,207599,"19,48"
18/6/2022,05:31,207899,"19,48"
18/6/2022,05:36,208199,"19,48"
18/6/2022,05:41,208499,"19,48"
