Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
,Mixed / non conventional,65,67,44,46,-114207.62,0.07,0.0,-317.25,50.362,3.178,15.8470736312146,,,-7207.598945498374,-114219.35119357744,-2421,-0.0015353969718997287,-0.024350242511147258,15.859248752470174,0.0,
,Mixed / non conventional,65,67,46,48,-13326.64,0.0,0.0,231.99,20.969,8.383,2.5013718239293814,,,-5327.355742324881,-13325.697549899853,-2490,0.011884437069437955,0.02955179281773823,2.4865959275205123,0.0,
,Mixed / non conventional,65,67,48,50,309053.09,0.0,0.0,-368.12,-680.815,8.383,-81.21376595490877,,,-3805.254101660642,309039.01601122395,-2569,-0.033616975042083594,-2.7768355488506273,-82.60218372933409,0.0,
,Mixed / non conventional,65,67,50,52,-217144.42,0.1,0.0,192.61,523.433,6.276,83.40232632249841,,,-2603.594911662535,-217145.8724340752,-2638,-0.041316775891052135,-3.518603910059724,85.16162827752828,0.0,
,Mixed / non conventional,65,67,52,54,-13738.03,0.09,0.0,-209.98,51.179,6.276,8.154716379859783,,,-1684.6790604875298,-13738.07992936445,-2697,0.02276678785283325,0.18356708142055922,8.062932839149504,0.0,
,Mixed / non conventional,43,45,35,37,-67390.38,0.02,0.0,-255.0,1825.026,10.209,178.76638260358507,,,-376.99111843077526,-67393.33851554942,-2053,-0.0023515008276255825,-0.4208641278164009,178.97681466749327,0.0,
,Mixed / non conventional,43,45,37,39,-737.43,0.03,0.0,339.47,49.927,10.209,4.890488784405917,,,-150.79644737231,-737.4683346025391,-2132,0.04035342984347414,0.19344491319522117,4.7937663278083065,0.0,
,Mixed / non conventional,43,45,39,41,7639.94,0.41,0.0,-599.49,-64.825,0.32,-202.578125,,,-37.699111843077524,7637.015391335939,-2211,-0.023874010935575594,-4.894781403940868,-205.02551570197045,0.0,
,Mixed / non conventional,46,48,35,37,15945.71,0.04,0.0,-261.15,-49.505,3.138,-15.775971956660294,,,-1010.8074362925171,15946.469768534436,-2046,-0.034468443181431344,-0.5533090436870491,-16.052626478503818,0.0,
,Mixed / non conventional,46,48,37,39,-66809.9,0.05,0.0,336.45,385.207,3.138,122.75557680050989,,,-544.2809272344314,-66813.51916417897,-2125,-0.04000013405378918,-5.01044884051575,125.26080122076776,0.0,
,Mixed / non conventional,46,48,39,41,25698.3,0.09,0.0,-565.18,-705.457,6.792,-103.86587161366313,,,-247.400421470196,25696.460413589524,-2204,-0.032869682084471705,-3.4710849080759942,-105.60141406770113,0.0,
,Mixed / non conventional,46,48,41,43,623.57,0.06,0.0,388.07,-51.354,6.792,-7.560954063604241,,,-82.46680715673212,623.527740684161,-2283,-0.009441754207265386,-0.07172728554099184,-7.596817706374736,0.0,
,Mixed / non conventional,46,48,43,45,622.19,0.32,0.0,-154.31,-46.406,0.879,-52.79408418657565,,,-11.780972450961722,621.9656513758016,-2362,-0.023726256491992094,-1.2676442084860824,-53.4279062908187,0.0,
,Mixed / non conventional,46,48,45,47,1507.68,0.36,0.0,87.47,140.561,0.879,159.91012514220705,,,9.424777960769378,1507.1174231441462,-2441,-0.035821209040476545,-5.832640131104853,162.8264452077595,0.0,
,Mixed / non conventional,63,65,35,37,1708080.63,0.87,0.0,-274.48,-48.161,0.484,-99.50619834710744,,,-17153.095888600008,1706839.3617579855,-2073,0.021858069156026054,2.151499551926733,-98.43044857114407,0.0,
,Mixed / non conventional,63,65,37,39,1247274.75,0.87,0.0,329.93,-43.96,0.484,-90.82644628099175,,,-13722.476710880474,1246363.7938229456,-2152,-0.005038602316552909,-0.45879418335320565,-91.05584337266835,0.0,
,Mixed / non conventional,63,65,39,41,-3511572.75,0.71,0.0,-534.05,130.913,0.402,325.6542288557214,,,-10781.945987120022,-3511186.30599961,-2231,-0.006007077013515041,-1.9621233455364973,326.63529052848963,0.0,
,Mixed / non conventional,63,65,41,43,883828.69,0.71,0.0,368.01,-42.834,0.402,-106.55223880597015,,,-8293.804605477077,883723.4489328485,-2300,0.026046630841184717,2.739647535484991,-105.18241503822765,0.0,
,Mixed / non conventional,63,65,43,45,899886.63,0.47,0.0,-160.14,-44.136,0.305,-144.70819672131148,,,-6220.353454107836,900136.1313131261,-2379,0.025678395196123152,3.6687701980139877,-142.8738116223045,0.0,
,Mixed / non conventional,63,65,45,47,609804.0,0.46,0.0,77.98,-41.124,0.305,-134.83278688524592,,,-4523.893421169273,609969.1575480826,-2458,-0.009868150015237494,-1.337147755276959,-135.50136076288442,0.0,
,Mixed / non conventional,63,65,47,49,-1565118.25,0.05,0.0,-240.19,120.244,0.243,494.8312757201646,,,-3166.7253948185225,-1566994.7669734915,-2537,0.013191390200791788,6.484741066699314,491.58890518681494,0.0,
,Mixed / non conventional,63,65,49,51,345405.72,0.16,0.0,261.44,-39.805,0.243,-163.80658436213992,,,-2111.150263212339,345820.31369204586,-2616,0.03864516382144956,6.210332626832184,-160.70141804872384,0.0,
,Mixed / non conventional,63,65,51,53,284752.5,2.56,0.0,-311.35,-38.045,0.176,-216.16477272727275,,,-1319.46891450771,285222.6980252604,-2675,0.04390875870147528,9.287622850122887,-211.5209613022113,0.0,
,Mixed / non conventional,63,65,53,55,184330.09,2.56,0.0,536.61,-43.098,0.176,-244.875,,,-753.9822368615518,184631.40025147249,-2724,-0.02332395459396518,-5.778846153846132,-247.76442307692307,0.0,
,Mixed / non conventional,66,68,35,37,-756952.63,0.07,0.0,-265.57,95.882,2.951,32.491358861402915,,,-23300.40731351191,-757061.8956401725,-2066,-0.01424587015055892,-0.4661883084084053,32.72445301560712,0.0,
,Mixed / non conventional,66,68,37,39,-317686.56,0.07,0.0,340.94,49.183,2.951,16.666553710606575,,,-19063.969620146378,-317730.6736115416,-2145,-0.013638997627362294,-0.22887590548117842,16.780991663347166,0.0,
,Mixed / non conventional,66,68,39,41,1663351.5,0.14,0.0,-567.02,-90.471,0.836,-108.21889952153111,,,-15374.169048504882,1663775.6554871835,-2224,-0.02452173613464825,-2.686656034024452,-109.56222753854334,0.0,
,Mixed / non conventional,66,68,41,43,-645025.63,0.16,0.0,375.97,44.236,0.836,52.91387559808612,,,-12193.306486745501,-645195.102568988,-2303,0.0022167368497630472,0.11716627450293515,52.855292460834654,0.0,
,Mixed / non conventional,66,68,43,45,-487657.38,0.03,0.0,-143.9,171.628,3.338,51.41641701617735,,,-9483.682823024179,-487616.99087776925,-2382,-0.030512441971309326,-1.5931458253527069,52.2129899288537,0.0,
,Mixed / non conventional,66,68,45,47,-107902.65,0.07,0.0,101.51,49.968,3.338,14.96944278010785,,,-7207.598945498374,-107893.73999660357,-2461,-0.007407519233502602,-0.11129865878627676,15.025092109500989,0.0,
,Mixed / non conventional,66,68,47,49,892150.19,0.32,0.0,-305.17,-75.908,0.453,-167.5673289183223,,,-5327.355742324881,892690.7719390664,-2530,-0.04428520598866191,-7.588789225137646,-171.3617235308911,0.0,
,Mixed / non conventional,66,68,49,51,-342648.56,0.32,0.0,282.25,40.816,0.453,90.10154525386314,,,-3805.254101660642,-342859.27464322466,-2609,0.012257382638996558,1.0976817638438234,89.55270437194122,0.0,
,Mixed / non conventional,66,68,53,55,-5943.6,0.08,0.0,551.25,40.259,11.411,3.528086933660503,,,-1684.6790604875298,-5943.694180717506,-2717,0.04138120138871537,0.14303695539018557,3.45656845596541,0.0,
,Mixed / non conventional,44,46,36,38,-73677.3,0.0,0.0,-203.01,2615.157,13.381,195.43808385023542,,,-376.99111843077526,-73678.42181466789,-2093,-0.045988588376804536,-9.199456602839007,200.03781215165492,0.0,
,Mixed / non conventional,44,46,40,42,8103.7,1.2,0.0,-542.12,-54.001,0.251,-215.1434262948207,,,-37.699111843077524,8110.716090191351,-2251,-0.010067965690493622,-2.1770156941295795,-216.2319341418855,0.0,
,Mixed / non conventional,47,49,36,38,201633.8,0.15,0.0,-217.63,-98.333,0.493,-199.45841784989858,,,-1010.8074362925171,201614.05199381761,-2086,-0.011041757573389571,-2.214598023117304,-200.56571686145725,0.0,
,Mixed / non conventional,47,49,38,40,47231.09,0.15,0.0,488.91,-42.777,0.493,-86.76876267748479,,,-544.2809272344314,47226.58260508574,-2165,0.022007979719856276,1.888820606521719,-85.82435237422393,0.0,
,Mixed / non conventional,47,49,40,42,-129336.23,0.73,0.0,-480.98,90.828,0.174,522.0,,,-247.400421470196,-129143.0200074423,-2244,-0.0043644720922396,-2.283236994219692,523.1416184971099,0.0,
,Mixed / non conventional,47,49,42,44,17639.7,0.73,0.0,132.45,-37.163,0.174,-213.58045977011494,,,-82.46680715673212,17613.29858830825,-2323,-0.0006063333590680194,-0.12954022988506608,-213.64522988505746,0.0,
,Mixed / non conventional,47,49,44,46,2977.68,0.08,0.0,-128.22,-107.283,0.424,-253.02594339622644,,,-11.780972450961722,2980.8916685295435,-2402,-0.020966510262568957,-5.3612746488863365,-255.7065807206696,0.0,
,Mixed / non conventional,47,49,46,48,-956.4,0.13,0.0,215.1,-43.073,0.424,-101.5872641509434,,,9.424777960769378,-957.4374082646684,-2481,0.02299270729609192,2.30921863554849,-100.43265483316915,0.0,
,Mixed / non conventional,64,66,36,38,1948153.63,0.37,0.0,-214.87,-53.746,0.473,-113.6279069767442,,,-17153.095888600008,1949070.3839930152,-2113,0.004739137658618807,0.5372253006966758,-113.35929432639585,0.0,
,Mixed / non conventional,64,66,38,40,1231500.38,0.36,0.0,484.17,-42.469,0.473,-89.78646934460889,,,-13722.476710880474,1232092.734533579,-2192,-0.0012309361915137024,-0.11058947892051663,-89.84176408406915,0.0,
,Mixed / non conventional,64,66,40,42,-3514921.0,0.36,0.0,-478.95,126.322,0.387,326.4134366925065,,,-10781.945987120022,-3519372.0438888255,-2271,-0.0002681453030933085,-0.0875379663629019,326.45720567568793,0.0,
,Mixed / non conventional,64,66,42,44,877287.63,0.36,0.0,128.86,-40.987,0.387,-105.90956072351422,,,-8293.804605477077,878393.2024927363,-2340,0.017414959892389465,1.8284892190141875,-104.99531611400712,0.0,
,Mixed / non conventional,64,66,44,46,965747.63,0.37,0.0,-127.29,-39.278,0.253,-155.2490118577075,,,-6220.353454107836,965703.7271559193,-2419,0.030082293344938275,4.601041378002719,-152.94849116870614,0.0,
,Mixed / non conventional,64,66,46,48,739862.38,0.37,0.0,214.37,-41.375,0.253,-163.53754940711462,,,-4523.893421169273,739826.4438769908,-2498,-0.012783481604028615,-2.1040276538172407,-164.58956323402325,0.0,
,Mixed / non conventional,64,66,48,50,-1618064.25,0.93,0.0,-356.47,126.917,0.248,511.76209677419354,,,-3166.7253948185225,-1620610.027960413,-2577,-0.002348992666933299,-1.2035389646381418,512.3638662565127,0.0,
,Mixed / non conventional,64,66,50,52,337802.06,0.94,0.0,183.95,-39.744,0.248,-160.25806451612902,,,-2111.150263212339,338328.8550851258,-2646,0.03506847660927568,5.523161752567091,-157.49648363984548,0.0,
,Mixed / non conventional,64,66,52,54,282598.47,1.07,0.0,-216.39,-37.377,0.175,-213.58285714285716,,,-1319.46891450771,281815.94067174103,-2705,0.044414405582363016,9.280071219103519,-208.9428215333054,0.0,
,Mixed / non conventional,64,66,54,56,252940.83,1.16,0.0,615.36,-58.545,0.175,-334.5428571428572,,,-753.9822368615518,252239.37175462605,-2744,-0.023235926892613345,-7.864786169244724,-338.4752502274796,0.0,
,Mixed / non conventional,67,69,36,38,-824946.88,0.09,0.0,-192.79,124.952,3.529,35.407197506375745,,,-23300.40731351191,-825002.1237285181,-2106,-0.014002491612211981,-0.4992846003089255,35.65683980653021,0.0,
,Mixed / non conventional,67,69,38,40,-264936.63,0.11,0.0,499.79,49.046,3.529,13.897988098611505,,,-19063.969620146378,-264950.82289308566,-2185,-0.010625261286417076,-0.14845845986639183,13.972217328544701,0.0,
,Mixed / non conventional,67,69,40,42,1550769.25,0.23,0.0,-531.14,-84.784,0.841,-100.81331747919145,,,-15374.169048504882,1549920.9852656815,-2264,-0.00608606771649747,-0.615429449555478,-101.1210322039692,0.0,
,Mixed / non conventional,67,69,42,44,-629579.88,0.21,0.0,145.34,43.4,0.841,51.60523186682521,,,-12193.306486745501,-629238.4084717655,-2343,0.001543330479413567,0.07958251617585432,51.565440608737276,0.0,
,Mixed / non conventional,67,69,44,46,-473760.44,0.09,0.0,-111.75,164.027,3.283,49.962534267438315,,,-9483.682823024179,-473828.82802686165,-2422,-0.011067654942342664,-0.5560451472279198,50.240556841052275,0.0,
,Mixed / non conventional,67,69,46,48,-108122.46,0.09,0.0,237.36,49.256,3.283,15.003350593968932,,,-7207.598945498374,-108138.13392003288,-2501,-0.011780179887090543,-0.1777893642524937,15.092245276095179,0.0,
,Mixed / non conventional,67,69,48,50,828501.56,0.39,0.0,-415.86,-69.286,0.446,-155.34977578475338,,,-5327.355742324881,827603.5200957886,-2570,-0.00593445740245092,-0.9246603054722016,-155.8121059374895,0.0,
,Mixed / non conventional,67,69,50,52,-343076.63,0.41,0.0,205.92,40.167,0.446,90.06053811659193,,,-3805.254101660642,-342703.232065926,-2639,0.0124995487535692,1.1187243124185784,89.50117596038264,0.0,
,Mixed / non conventional,67,69,52,54,-206984.31,0.03,0.0,-195.87,479.459,6.031,79.49908804510032,,,-2603.594911662535,-206983.42111603508,-2698,-0.015964901673599326,-1.2794079347199556,80.1387920124603,0.0,
,Mixed / non conventional,67,69,54,56,-14225.22,0.0,0.0,639.46,50.925,6.031,8.443873321173935,,,-1684.6790604875298,-14225.216573591024,-2737,-0.00029571926113765805,-0.0024973852421368292,8.445122013795004,0.0,
,Mixed / non conventional,45,47,37,39,-78083.83,1.43,0.0,369.34,61.732,0.298,207.15436241610738,,,-376.99111843077526,-78095.35477506247,-2133,0.0054794867468877205,1.1319981988549728,206.58836331667987,0.0,
,Mixed / non conventional,45,47,39,41,31033.28,1.42,0.0,-565.73,-61.336,0.298,-205.8255033557047,,,-150.79644737231,31037.754684657742,-2212,-0.024851461825034584,-5.179422752669666,-208.41521473203954,0.0,
,Mixed / non conventional,45,47,41,43,614.68,0.0,0.0,360.35,-46.879,2.875,-16.30573913043478,,,-37.699111843077524,614.7118831623064,-2291,-0.0008930380721296816,-0.014568150794342927,-16.313023205831954,0.0,
,Mixed / non conventional,48,50,37,39,226033.28,0.83,0.0,318.47,-35.889,0.16,-224.30625,,,-1010.8074362925171,226730.42550688842,-2126,0.02250639497057826,4.9921474358974365,-221.8101762820513,0.0,
,Mixed / non conventional,48,50,39,41,-300477.59,0.82,0.0,-480.12,88.603,0.16,553.76875,,,-544.2809272344314,-301405.768723452,-2205,-0.009331374230794453,-5.191646039603938,556.3645730198019,0.0,
,Mixed / non conventional,48,50,41,43,24656.98,0.76,0.0,351.93,-41.872,0.42,-99.6952380952381,,,-247.400421470196,24664.643923333446,-2284,0.03684991994830255,3.607297235851064,-97.89158947731256,0.0,
,Mixed / non conventional,48,50,43,45,16740.17,0.77,0.0,-145.93,-85.284,0.42,-203.05714285714288,,,-82.46680715673212,16745.474241797005,-2363,-0.012207591823891289,-2.4940619621341966,-204.30417383820998,0.0,
,Mixed / non conventional,48,50,45,47,3260.09,1.21,0.0,159.8,-44.857,0.162,-276.89506172839504,,,-11.780972450961722,3262.093094029567,-2442,0.012671924110563329,3.486701599777689,-275.1517109285062,0.0,
,Mixed / non conventional,48,50,47,49,6331.28,1.19,0.0,-203.09,108.895,0.162,672.1913580246913,,,9.424777960769378,6335.254296530749,-2521,-0.02716354449341289,-18.51050532934596,681.4466106893643,0.0,
,Mixed / non conventional,65,67,37,39,-156742.23,0.07,0.0,340.14,50.914,5.572,9.137473079684135,,,-17153.095888600008,-156735.95191532318,-2153,-0.013605179374681977,-0.12516842974982723,9.200057294559048,0.0,
,Mixed / non conventional,65,67,39,41,1159816.38,0.05,0.0,-527.2,-470.92,5.572,-84.51543431442929,,,-13722.476710880474,1159761.0790897042,-2232,-0.03813225767845318,-3.285404259994195,-86.15813644442639,0.0,
,Mixed / non conventional,65,67,41,43,-597680.31,0.28,0.0,360.29,89.871,1.621,55.441702652683524,,,-10781.945987120022,-597769.4434352026,-2311,-0.015054449423491535,-0.8409745126708046,55.86218990901892,0.0,
,Mixed / non conventional,65,67,43,45,-251411.73,0.29,0.0,-124.15,49.145,1.621,30.317705120296115,,,-8293.804605477077,-251449.12235420785,-2380,-0.014268609057177811,-0.43569989762503525,30.535555069108632,0.0,
,Mixed / non conventional,65,67,45,47,-40603.45,0.03,0.0,171.6,50.923,7.801,6.527752852198436,,,-6220.353454107836,-40604.93000173482,-2459,0.0031489592787125827,0.020523314372461243,6.517491195012205,0.0,
,Mixed / non conventional,65,67,47,49,615035.81,0.03,0.0,-236.32,-1060.609,7.801,-135.95808229714137,,,-4523.893421169273,615059.8740588285,-2538,-0.04324125353651546,-6.008914402528603,-138.96253949840568,0.0,
,Mixed / non conventional,65,67,49,51,-348078.81,0.43,0.0,130.67,139.503,1.269,109.93144208037825,,,-3166.7253948185225,-348122.68932495534,-2617,-0.016412758094508692,-1.8192072702711073,110.8410457155138,0.0,
,Mixed / non conventional,65,67,51,53,-80897.49,0.41,0.0,-290.48,48.633,1.269,38.32387706855793,,,-2111.150263212339,-80907.46316060338,-2676,-0.01353249762450405,-0.5221507774699177,38.584952457292886,0.0,
,Mixed / non conventional,68,70,37,39,-811568.25,0.27,0.0,346.77,45.366,1.302,34.84331797235023,,,-23300.40731351191,-811863.5009099703,-2146,-0.008053003291393716,-0.28172773148889263,34.98418183809467,0.0,
,Mixed / non conventional,68,70,39,41,1910524.38,0.25,0.0,-546.63,-130.528,1.302,-100.25192012288785,,,-19063.969620146378,1911199.5595840754,-2225,-0.012828073665679705,-1.2943409670994726,-100.8990906064376,0.0,
,Mixed / non conventional,68,70,41,43,-269606.91,0.11,0.0,363.23,48.739,2.779,17.538323137819358,,,-15374.169048504882,-269637.14474813937,-2304,-0.0008270174904136216,-0.014510500206235122,17.545578387922475,0.0,
,Mixed / non conventional,68,70,43,45,-613784.75,0.1,0.0,-120.06,139.906,2.779,50.34400863620007,,,-12193.306486745501,-613859.9270725499,-2383,-0.008082107588615828,-0.408536612668712,50.54827694253443,0.0,
,Mixed / non conventional,68,70,45,47,-495977.72,0.35,0.0,184.92,43.738,0.836,52.31818181818182,,,-9483.682823024179,-496169.04224094684,-2462,-0.0015554409134963907,-0.08144117899066572,52.35890240767715,0.0,
,Mixed / non conventional,68,70,47,49,1026002.19,0.36,0.0,-277.77,-119.052,0.836,-142.4066985645933,,,-7207.598945498374,1026410.3704060676,-2541,-0.012564494830151495,-1.8005799164193377,-143.30698852280298,0.0,
,Mixed / non conventional,68,70,49,51,-59846.23,0.02,0.0,139.65,50.637,4.508,11.232697426796806,,,-5327.355742324881,-59840.575138443884,-2610,0.015232467208669283,0.16980839481569276,11.14779322938896,0.0,
,Mixed / non conventional,68,70,51,53,-311650.81,0.04,0.0,-284.58,369.172,4.508,81.89263531499557,,,-3805.254101660642,-311622.28642818605,-2669,-0.006199863631927017,-0.5093019728015236,82.14728630139633,0.0,
,Mixed / non conventional,68,70,53,55,-227905.22,1.09,0.0,544.62,40.982,0.468,87.56837606837607,,,-2603.594911662535,-227992.57835417526,-2718,0.01843939246588564,1.5999565406344942,86.76839779805883,0.0,
,Mixed / non conventional,68,70,55,57,354022.56,1.08,0.0,-622.89,-98.385,0.468,-210.22435897435898,,,-1684.6790604875298,354160.5755685163,-2757,-0.013082373179863683,-2.768341755568059,-211.60852985214302,0.0,
,Mixed / non conventional,46,48,38,40,-91784.11,1.71,0.0,512.96,38.575,0.158,244.14556962025318,,,-376.99111843077526,-92040.71135105795,-2173,0.012871040522875007,3.1223138062996725,242.58441271710336,0.0,
,Mixed / non conventional,46,48,40,42,35944.19,1.73,0.0,-526.13,-37.767,0.158,-239.03164556962028,,,-150.79644737231,36045.122961455905,-2252,0.00762703184317744,1.8161759563606097,-238.12355759143998,0.0,
,Mixed / non conventional,46,48,42,44,682.65,0.14,0.0,130.96,-49.839,2.752,-18.110101744186046,,,-37.699111843077524,682.7347511435831,-2331,-0.022783528549819798,-0.41736656161495134,-18.318785024993524,0.0,
