Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
,Mixed / non conventional,18,20,48,50,1915556.5,0.11,0.0,-43.06,-389.82,4.296,-90.74022346368714,,,-21111.502632123484,1915662.4664931041,11080,0.008973378123016825,0.8179160711965778,-91.14918149928543,0.0
,Mixed / non conventional,18,20,50,52,-1020326.94,0.19,0.0,81.15,67.782,1.703,39.801526717557245,,,-25635.396053292803,-1020327.900930295,11081,-0.004336259797801176,-0.1722163727296575,39.71541853119241,0.0
,Mixed / non conventional,18,20,52,54,-836408.63,0.19,0.0,-17.42,46.303,1.703,27.18907809747504,,,-30762.475263951364,-836403.3424232177,11082,-0.002103555874210707,-0.05713365303059348,27.160511270959745,0.0
,Mixed / non conventional,18,20,54,56,-467862.28,0.0,0.0,50.75,49.648,3.877,12.805777663141606,,,-36530.43937594186,-467800.68458518485,11083,0.0062859834122188565,0.08075070476641422,12.846153015524813,0.0
,Mixed / non conventional,18,20,56,58,2989140.75,0.0,0.0,-35.46,-269.62,3.877,-69.54346143925716,,,-42976.98750110756,2988768.4730587103,11084,0.01689583548066391,1.1850057140275112,-70.13596429627091,0.0
,Mixed / non conventional,18,20,58,60,-1389682.5,0.13,0.0,44.82,59.86,2.16,27.712962962962962,,,-50139.81875129532,-1389522.940024323,11085,-0.00783814014882573,-0.21637011798851447,27.604777903968703,0.0
,Mixed / non conventional,18,20,60,62,-1265182.5,0.13,0.0,85.35,47.066,2.16,21.789814814814815,,,-58056.632238336875,-1265043.2652451682,11086,-0.010500776194305131,-0.22761490211293633,21.676007363758345,0.0
,Mixed / non conventional,18,20,59,61,-1388804.13,0.04,0.0,-102.63,71.743,2.79,25.714336917562722,,,-54001.6215207197,-1388615.889878492,11087,-0.002862810231779134,-0.07351004417770923,25.677581895473867,0.0
,Mixed / non conventional,18,20,61,63,-1079546.38,0.06,0.0,-7.39,48.331,2.79,17.32293906810036,,,-62309.563293135114,-1079384.7682869225,11088,-0.002612600655538116,-0.04519887865516381,17.30033962877278,0.0
,Mixed / non conventional,18,20,63,65,3971985.75,0.05,0.0,182.97,-178.902,3.217,-55.611439229095424,,,-71428.03597018299,3972215.8816094734,11089,0.004860959497075975,0.27098357375493265,-55.74693101597289,0.0
,Mixed / non conventional,18,20,65,67,-1239531.63,0.04,0.0,-91.89,48.995,3.217,15.230027976375505,,,-81394.73866369428,-1239644.146977837,11090,-0.011897445261329586,-0.18012689921568992,15.13996452676766,0.0
,Mixed / non conventional,18,20,67,69,-1812539.88,0.15,0.0,0.17,71.003,3.614,19.64665190924184,,,-92247.37048551715,-1812351.977471825,11091,-0.0027099407989292987,-0.053169220850801224,19.620067298816437,0.0
,Mixed / non conventional,18,20,69,71,-1424469.0,0.14,0.0,-6.07,49.482,3.614,13.691754288876592,,,-104023.63054750494,-1424265.9896933148,11092,-0.007506396265210885,-0.10239143790466976,13.640558569924256,0.0
,Mixed / non conventional,18,20,71,1,202304.58,1.09,0.0,91.22,-54.894,0.246,-223.14634146341464,,,-906.4200781483756,202264.32426779243,11093,0.004529337481780522,1.0129991959259996,-223.65284106137764,0.0
,Mixed / non conventional,18,20,1,3,-580183.44,0.87,0.0,30.01,37.5,0.246,152.4390243902439,,,-3805.254101660642,-580069.2228141222,-9945,0.0494513337145869,7.3564206597528425,148.76081406036747,0.0
,Mixed / non conventional,18,20,3,5,-333532.03,0.08,0.0,-31.49,700.287,5.467,128.09346991037134,,,-2603.594911662535,-333503.50647584087,-10082,-0.046345141657359055,-6.07733754304482,131.13213868189376,0.0
,Mixed / non conventional,18,20,5,7,-15573.53,0.07,0.0,40.64,50.534,5.467,9.243460764587526,,,-1684.6790604875298,-15572.264796538659,-10219,-0.050789373382840945,-0.4817022580438497,9.484311893609451,0.0
,Mixed / non conventional,18,20,62,64,-765748.13,0.08,0.0,-84.83,50.271,4.383,11.469541409993155,,,-66765.12707409254,-765765.3897197596,11097,-0.003544576903546726,-0.04058274724185651,11.449250036372227,0.0
,Mixed / non conventional,18,20,64,66,4132921.75,0.08,0.0,63.8,-237.414,4.383,-54.167008898015055,,,-76303.00237038826,4133105.408342085,11098,0.005399936749084006,0.2932902964613575,-54.31365404624573,0.0
,Mixed / non conventional,18,20,66,68,-1699479.0,0.07,0.0,11.6,54.268,2.769,19.59841097869267,,,-86707.95723907575,-1699338.1810943168,11099,-0.007335372123688195,-0.14323629181066266,19.526792832787336,0.0
,Mixed / non conventional,18,20,68,70,-1722821.25,0.06,0.0,-29.37,48.668,2.769,17.57602022390755,,,-98017.69079200295,-1722760.9156609606,11100,-0.007355615847810331,-0.12880871917236902,17.511615864321364,0.0
,Mixed / non conventional,18,20,70,72,-984949.63,0.0,0.0,138.38,50.732,5.68,8.93169014084507,,,-110269.90214100706,-984896.5977847835,11101,0.012957728244931393,0.1164891308636129,8.989934706276877,0.0
,Mixed / non conventional,18,20,72,2,133802.83,0.04,0.0,-23.37,-926.123,5.68,-163.04982394366198,,,-820.6132252353613,133800.84190046627,11102,0.03432930633211534,5.695142499291052,-165.8973951933075,0.0
,Mixed / non conventional,18,20,2,4,-586801.81,0.23,0.0,19.57,168.191,0.908,185.23237885462555,,,-3166.7253948185225,-586580.0780615882,-10022,-0.011805162920987624,-2.199682214076745,186.33221996166392,0.0
,Mixed / non conventional,18,20,4,6,-102964.91,0.25,0.0,15.75,44.268,0.908,48.753303964757706,,,-2111.150263212339,-102925.55049766939,-10159,0.0005893338952154,0.028723510660960017,48.73894220942722,0.0
,Mixed / non conventional,18,20,6,8,4010.69,0.09,0.0,34.26,-51.146,16.826,-3.039700463568287,,,-1319.46891450771,4010.7902710930307,-10296,0.05546703164590226,0.164053384667326,-2.9576737712346244,0.0
,Mixed / non conventional,18,20,8,10,213685.73,0.12,0.0,-233.49,-4768.742,16.826,-283.41507191251634,,,-753.9822368615518,213689.92988087662,-10433,-0.09769247145000709,-29.109403611959237,-297.96977371849596,0.0
,Mixed / non conventional,19,21,20,22,1617.66,1.28,0.0,-788.78,179.722,1.047,171.65425023877748,,,9.424777960769378,1617.8031945228217,11107,-0.005980285141280082,-1.0234810080082468,171.14250973477334,0.0
,Mixed / non conventional,19,21,22,24,486.23,0.78,0.0,-45.02,-43.216,1.047,-41.276026743075455,,,-11.780972450961722,486.2717339453312,11108,-0.013740895982871319,-0.5632994703481842,-40.99437700790136,0.0
,Mixed / non conventional,19,21,24,26,22634.7,1.45,0.0,-97.24,-73.454,0.268,-274.08208955223876,,,-82.46680715673212,22602.674824218655,11109,0.002946912845093654,0.8088878913702615,-274.4865334979239,0.0
,Mixed / non conventional,19,21,26,28,-32915.23,1.52,0.0,143.43,35.605,0.268,132.85447761194027,,,-247.400421470196,-32868.25375539674,11110,-0.05502936780954918,-7.115127431434857,129.29691389622283,0.0
,Mixed / non conventional,19,21,28,30,-75780.97,0.26,0.0,-40.09,434.802,3.123,139.22574447646494,,,-544.2809272344314,-75777.91729855436,11111,-0.010748737811434369,-1.488501269042814,138.48149384194352,0.0
,Mixed / non conventional,19,21,30,32,15373.06,0.25,0.0,20.64,-47.495,3.123,-15.20813320525136,,,-1010.8074362925171,15372.494135995226,11112,-0.003620601223344054,-0.054963085979544246,-15.180651662261587,0.0
,Mixed / non conventional,19,21,32,34,340780.53,0.93,0.0,-121.39,-97.653,0.483,-202.1801242236025,,,-1684.6790604875298,340608.6217262707,11113,-0.003917982048651925,-0.7905893398815351,-201.78482955366172,0.0
,Mixed / non conventional,19,21,34,36,-211142.88,0.95,0.0,106.33,39.15,0.483,81.05590062111801,,,-2603.594911662535,-211036.73041736698,11114,-0.03777220558600795,-3.00490911970158,79.55344606126722,0.0
,Mixed / non conventional,19,21,36,38,-318240.69,0.09,0.0,1.57,199.9,2.39,83.64016736401673,,,-3805.254101660642,-318272.08992550726,11115,-0.019594736745193332,-1.623005874399439,82.82866442681701,0.0
,Mixed / non conventional,19,21,38,40,-104056.88,0.08,0.0,19.34,46.687,2.39,19.53430962343096,,,-5327.355742324881,-104066.21654473712,11116,-0.01776931022469478,-0.34405440301332746,19.3622824219243,0.0
,Mixed / non conventional,19,21,23,25,9869.57,0.03,0.0,-77.89,-1339.034,5.115,-261.7857282502444,,,-37.699111843077524,9869.089448227463,11117,0.06313128208340667,17.06555380103765,-270.31850515076326,0.0
,Mixed / non conventional,19,21,25,27,-1448.64,0.04,0.0,105.37,49.135,5.115,9.606060606060606,,,-150.79644737231,-1448.5598126370385,11118,-0.01729692292409691,-0.16473062345863276,9.52369529433129,0.0
,Mixed / non conventional,19,21,27,29,-85168.12,0.03,0.0,-62.25,1066.71,4.722,225.90216010165182,,,-376.99111843077526,-85163.10799264978,11119,-0.018059105151655385,-4.043083627082609,223.8806182881105,0.0
,Mixed / non conventional,19,21,29,31,-7955.75,0.08,0.0,31.88,49.822,4.722,10.551037695891571,,,-753.9822368615518,-7955.29500315888,11120,-0.03819823285570966,-0.3954777197626669,10.353298836010238,0.0
,Mixed / non conventional,19,21,31,33,284818.0,0.59,0.0,-165.17,-249.889,1.158,-215.79360967184803,,,-1319.46891450771,284732.9599114138,11121,0.02117422345207165,4.6181550340343165,-218.1026871888652,0.0
,Mixed / non conventional,19,21,33,35,-81297.67,0.67,0.0,171.87,44.58,1.158,38.49740932642487,,,-2111.150263212339,-81273.81583247501,11122,-0.018440864086592998,-0.703439477178641,38.14568958783555,0.0
,Mixed / non conventional,19,21,35,37,-338555.22,0.55,0.0,-75.11,107.016,1.001,106.90909090909092,,,-3166.7253948185225,-338551.73311878025,11123,-0.013121899350489236,-1.393706293706316,106.21223776223776,0.0
,Mixed / non conventional,19,21,37,39,-196087.83,0.55,0.0,75.62,43.387,1.001,43.34365634365635,,,-4523.893421169273,-196082.0817824888,11124,-0.03587499337121896,-1.5275529087748225,42.57987988926894,0.0
,Mixed / non conventional,19,21,39,41,981979.13,0.51,0.0,-138.13,-213.068,1.35,-157.82814814814816,,,-6220.353454107836,981746.8664887766,11125,0.01689022350715506,2.688457017903488,-159.1723766570999,0.0
,Mixed / non conventional,19,21,41,43,-274548.44,0.54,0.0,126.2,44.678,1.35,33.09481481481481,,,-8293.804605477077,-274481.92752852204,11126,-0.014691149363138095,-0.4826554856743499,32.85348707197764,0.0
,Mixed / non conventional,19,21,40,42,1096081.63,0.27,0.0,-127.39,-121.36,0.798,-152.08020050125313,,,-7207.598945498374,1096133.0927640132,11127,-0.012039974805513016,-1.8200848943167216,-151.17015805409477,0.0
,Mixed / non conventional,19,21,42,44,-497096.47,0.26,0.0,87.6,41.83,0.798,52.41854636591478,,,-9483.682823024179,-497120.8677783225,11128,-0.020959484635806727,-1.087271393157792,51.87491066933588,0.0
,Mixed / non conventional,19,21,44,46,-650357.75,0.38,0.0,-94.17,103.321,1.937,53.34073309241094,,,-12193.306486745501,-650399.9068234548,11129,-0.01192026943779308,-0.6320686958918316,53.02469874446503,0.0
,Mixed / non conventional,19,21,46,48,-365090.16,0.38,0.0,42.56,46.001,1.937,23.74858027878162,,,-15374.169048504882,-365114.68786797783,11130,-0.005849594054564177,-0.1385144274175545,23.679323065072843,0.0
,Mixed / non conventional,19,21,48,50,2128498.75,0.57,0.0,-51.18,-137.611,1.233,-111.60665044606648,,,-19063.969620146378,2127665.793510108,11131,0.0026331474549798287,0.29426418807985044,-111.75378254010641,0.0
,Mixed / non conventional,19,21,50,52,-835000.75,0.57,0.0,84.43,44.17,1.233,35.82319545823195,,,-23300.40731351191,-834695.0454483544,11132,-0.00843304127513532,-0.30083002987713314,35.672780443293384,0.0
,Mixed / non conventional,19,21,52,54,-1030039.25,0.07,0.0,-15.08,76.83,2.098,36.62059103908484,,,-28121.181240446072,-1029814.2777423603,11133,-0.011516097586979725,-0.4193118818237451,36.41093509817297,0.0
,Mixed / non conventional,19,21,54,56,-735105.06,0.08,0.0,51.89,45.94,2.098,21.89704480457579,,,-33563.99051278921,-734952.204078902,11134,-0.007326646048754012,-0.1598463280628799,21.81712164054435,0.0
,Mixed / non conventional,19,21,56,58,3313949.5,0.34,0.0,-40.78,-144.65,1.731,-83.56441363373773,,,-39666.53424238932,3314710.6748478427,11135,-0.004729370593960582,-0.3942747448488433,-83.36727626131331,0.0
,Mixed / non conventional,19,21,58,60,-1223883.13,0.32,0.0,46.92,45.603,1.731,26.344887348353552,,,-46466.51154108182,-1224155.0120207707,11136,-0.013787367726285114,-0.36073982328076326,26.16451743671317,0.0
,Mixed / non conventional,19,21,43,45,-661830.75,0.21,0.0,36.85,71.632,1.167,61.38131962296487,,,-10781.945987120022,-661810.0727929574,11137,-0.011389591301244827,-0.6951494101989155,61.033744917865405,0.0
,Mixed / non conventional,19,21,45,47,-515433.22,0.24,0.0,2.65,43.833,1.167,37.56041131105398,,,-13722.476710880474,-515421.8694670298,11138,-0.022066235033032216,-0.8197722206795461,37.15052520071421,0.0
,Mixed / non conventional,19,21,47,49,1903599.0,0.4,0.0,-163.71,-200.708,1.809,-110.94969596462134,,,-17153.095888600008,1903130.7736921671,11139,0.015185966248571462,1.6977694731666872,-111.79858070120468,0.0
,Mixed / non conventional,19,21,49,51,-533005.75,0.43,0.0,129.33,45.661,1.809,25.241017136539526,,,-21111.502632123484,-532875.7997155281,11140,-0.01604494826721776,-0.4017676436389195,25.040133314720066,0.0
,Mixed / non conventional,19,21,51,53,-1028932.5,0.38,0.0,-95.99,56.983,1.42,40.12887323943662,,,-25635.396053292803,-1028719.5586653408,11141,-0.011454835981041973,-0.4570519335946983,39.90034727263927,0.0
,Mixed / non conventional,19,21,53,55,-968599.81,0.39,0.0,95.47,44.7,1.42,31.478873239436624,,,-30762.475263951364,-968368.0593652297,11142,-0.016284137565866948,-0.5084663343811364,31.224640072246054,0.0
,Mixed / non conventional,19,21,55,57,3019867.75,0.23,0.0,-87.77,-218.933,2.648,-82.6786253776435,,,-36530.43937594186,3020286.512044214,11143,-0.001239720620833532,-0.10243490145302303,-82.62740792691699,0.0
,Mixed / non conventional,19,21,57,59,-765055.44,0.21,0.0,191.65,47.145,2.648,17.804003021148038,,,-42976.98750110756,-765162.4153095604,11144,-0.004920890949548603,-0.08739652295309241,17.76030475967149,0.0
,Mixed / non conventional,19,21,59,61,-1402817.5,0.16,0.0,-100.87,53.098,1.898,27.975763962065333,,,-50139.81875129532,-1402699.7344869752,11145,-0.01073276197758664,-0.29865452179799945,27.826436701166333,0.0
,Mixed / non conventional,19,21,61,63,-1405844.5,0.16,0.0,-5.72,45.956,1.898,24.212855637513176,,,-58056.632238336875,-1405716.8551870442,11146,-0.01093656730335699,-0.26336536874579863,24.081172953140275,0.0
,Mixed / non conventional,19,21,60,62,-1474306.75,0.29,0.0,86.21,74.611,2.733,27.30003658982803,,,-54001.6215207197,-1474246.2434256927,11147,-0.011522969695429526,-0.31277544333121554,27.143648868162423,0.0
,Mixed / non conventional,19,21,62,64,-1080509.0,0.29,0.0,-84.57,47.39,2.733,17.33991950237834,,,-62309.563293135114,-1080442.811731311,11148,-0.010376326243788652,-0.1789960013445686,17.250421501706057,0.0
,Mixed / non conventional,19,21,64,66,4565429.5,0.17,0.0,61.51,-152.903,2.392,-63.922658862876254,,,-71428.03597018299,4565869.976567262,11149,-0.0024619427019769487,-0.15718043886124633,-63.84406864344563,0.0
,Mixed / non conventional,19,21,66,68,-1592889.5,0.14,0.0,12.68,46.818,2.392,19.57274247491639,,,-81394.73866369428,-1593118.2586776083,11150,-0.013941443863535755,-0.27098334095157384,19.437250804440602,0.0
,Mixed / non conventional,19,21,68,70,-1934056.63,0.16,0.0,-30.3,82.918,3.955,20.9653603034134,,,-92247.37048551715,-1933999.3592713303,11151,-0.008698454715640404,-0.18157651962961552,20.874572043598594,0.0
,Mixed / non conventional,19,21,70,72,-1285242.25,0.15,0.0,137.08,48.862,3.955,12.35448798988622,,,-104023.63054750494,-1285158.694263511,11152,-0.0007314546921515394,-0.009033444431674198,12.349971267670384,0.0
,Mixed / non conventional,19,21,72,2,154511.83,1.16,0.0,-34.27,-38.874,0.228,-170.5,,,-906.4200781483756,154544.62332429804,11153,-0.027279192149054117,-4.588516746411472,-168.20574162679426,0.0
,Mixed / non conventional,19,21,2,4,-576497.81,1.07,0.0,31.63,34.55,0.228,151.53508771929822,,,-3805.254101660642,-576629.5140893647,-10014,0.060952060681765556,8.963212719298213,147.0534813596491,0.0
,Mixed / non conventional,19,21,4,6,-268730.31,0.03,0.0,4.75,487.22,4.72,103.22457627118645,,,-2603.594911662535,-268754.9815381823,-10151,0.007301444623594223,0.7509470283666104,102.84910275700315,0.0
,Mixed / non conventional,19,21,6,8,-17554.01,0.0,0.0,32.73,49.186,4.72,10.420762711864407,,,-1684.6790604875298,-17555.640734987213,-10288,0.0032578253752237477,0.033893815126406324,10.403815804301203,0.0
,Mixed / non conventional,19,21,63,65,4117009.75,0.06,0.0,185.9,-214.06,3.471,-61.67098818784212,,,-66765.12707409254,4117471.3631461393,11157,0.002776791373146519,0.17148555778215524,-61.7567309667332,0.0
,Mixed / non conventional,19,21,65,67,-1070014.38,0.05,0.0,-92.61,48.681,3.471,14.025064822817631,,,-76303.00237038826,-1070154.5544203029,11158,-0.0069897672046839035,-0.09769052114165433,13.976219562246804,0.0
,Mixed / non conventional,19,21,67,69,-1858452.25,0.12,0.0,0.45,57.847,2.699,21.432752871433866,,,-86707.95723907575,-1858390.2194919658,11159,-0.011022642011115592,-0.2349506736316691,21.315277534618033,0.0
,Mixed / non conventional,19,21,69,71,-1729989.0,0.12,0.0,-5.88,47.638,2.699,17.650240829937015,,,-98017.69079200295,-1730035.848073152,11160,-0.01621211738416418,-0.2838468965903793,17.508317381641824,0.0
,Mixed / non conventional,19,21,71,1,175153.05,0.76,0.0,81.59,-101.268,0.574,-176.42508710801394,,,-993.4225418108269,175264.65847403975,11161,-0.00803022994959335,-1.4110684164251381,-175.71955289980139,0.0
,Mixed / non conventional,19,21,1,3,-313841.16,0.64,0.0,29.57,39.846,0.574,69.41811846689896,,,-4523.893421169273,-314040.1694423534,-9954,0.009107574134146241,0.6293646675068629,69.10343613314552,0.0
,Mixed / non conventional,19,21,3,5,-515218.63,0.11,0.0,-19.46,149.171,0.917,162.67284623773173,,,-3166.7253948185225,-515140.2332284338,-10091,0.00915160849239736,1.481937146822645,161.9318776643204,0.0
,Mixed / non conventional,19,21,5,7,-97525.09,0.2,0.0,43.43,42.354,0.917,46.1875681570338,,,-2111.150263212339,-97508.89667185975,-10228,0.007651922456085142,0.3520766583287056,46.01152982786945,0.0
,Mixed / non conventional,19,21,7,9,374510.47,0.35,0.0,-288.62,-585.34,2.062,-283.8700290979632,,,-1319.46891450771,374557.67915516155,-10365,-0.051586079812726116,-15.031448734549087,-291.3857534652377,0.0
,Mixed / non conventional,19,21,9,11,-16839.21,0.37,0.0,342.86,46.058,2.062,22.336566440349177,,,-753.9822368615518,-16841.37432850114,-10502,0.04428299548339621,0.9677036623382662,21.852714609180044,0.0
,Mixed / non conventional,20,22,21,23,1473.98,3.61,0.0,-485.2,48.164,0.308,156.37662337662337,,,9.424777960769378,1473.8149535795335,11167,-0.01395141322708939,-2.166561593746053,155.29334257975034,0.0
,Mixed / non conventional,20,22,23,25,3304.56,1.69,0.0,-172.3,-86.384,0.308,-280.46753246753246,,,-11.780972450961722,3304.1802733892123,11168,0.0026081889734648842,0.732467532467524,-280.83376623376626,0.0
,Mixed / non conventional,20,22,25,27,1467.24,0.37,0.0,103.87,-46.053,2.588,-17.79482225656878,,,-82.46680715673212,1467.4821754207821,11169,0.00509963272102773,0.09097903768321913,-17.840311775410388,0.0
,Mixed / non conventional,20,22,27,29,-30000.91,0.36,0.0,-17.73,313.882,2.588,121.28361669242658,,,-247.400421470196,-30005.61788713603,11170,-0.010362323237881155,-1.2503020227737238,120.65846568103971,0.0
