Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,11,13,51,53,-1317975.75,0.17,0.0,-84.52,76.821,2.923,26.281560041053712,,,-50139.81875129532,-1317752.6569597188,723,0.012720762484122274,0.3364615064487353,26.44979079427808,0.0,28.614851866102345,28.574420200045438,0.02462
,Mixed / non conventional,11,13,53,55,-1298800.5,0.17,0.0,153.95,65.38,2.923,22.3674307218611,,,-58056.632238336875,-1298577.6995355678,724,0.01263118544733581,0.2843228326412657,22.509592138181734,0.0,24.0184686417853,24.02410874176561,-0.36181
,Mixed / non conventional,11,13,52,54,-1345827.75,0.06,0.0,-21.68,138.937,5.575,24.92143497757848,,,-54001.6215207197,-1345797.8994124187,725,0.010840652921427121,0.27163698804987746,25.057253471603417,0.0,26.842607003891054,26.885958386907177,0.00521
,Mixed / non conventional,11,13,54,56,-1004253.31,0.03,0.0,69.25,89.85,5.575,16.11659192825112,,,-62309.563293135114,-1004217.8048229936,726,0.015891711214630518,0.25817161909504804,16.245677737798644,0.0,17.1136186770428,17.17017398412345,-0.26013
,Mixed / non conventional,11,13,56,58,4071861.5,0.08,0.0,-148.74,-317.792,5.575,-57.003049327354255,,,-71428.03597018299,4071615.857764375,727,0.004381792816606402,0.2503239859890769,-57.1282113203488,0.0,-61.99241245136187,-61.678458134077886,-0.11984
,Mixed / non conventional,11,13,58,60,-1396678.38,0.1,0.0,130.7,95.661,5.575,17.158923766816145,,,-81394.73866369428,-1396646.1157502527,728,0.00867815402711119,0.14955672152046162,17.233702127576375,0.0,19.355447470817122,19.374054513064642,-0.18986
,Mixed / non conventional,11,13,60,62,-1711293.38,0.08,0.0,141.9,103.42,5.575,18.55067264573991,,,-92247.37048551715,-1711250.772307118,729,0.00998306087105028,0.1861215254804911,18.643733408480152,0.0,20.271595330739302,20.249494278035336,-0.18602
,Mixed / non conventional,11,13,62,64,-1239480.88,0.03,0.0,-57.5,66.424,5.575,11.914618834080718,,,-104023.63054750494,-1239401.9077107566,730,0.011340734025351875,0.13589107548249046,11.982564371821963,0.0,12.774513618677044,12.805214555817395,-0.51743
,Mixed / non conventional,11,13,64,66,5045400.5,0.07,0.0,-162.95,-240.892,5.575,-43.20932735426009,,,-116761.21796148103,5045173.689179746,731,-0.001262151627648787,-0.05450232774894914,-43.182076190385615,0.0,-47.02821011673152,-46.857177940834575,-0.32904
,Mixed / non conventional,11,13,66,68,-1711412.5,0.1,0.0,119.71,73.113,5.575,13.114439461883407,,,-130497.83183930282,-1711405.9155635778,732,0.010999202333733018,0.145046068663218,13.186962496215017,0.0,14.47412451361868,14.481784535964906,-0.49649
,Mixed / non conventional,11,13,68,70,-2109185.25,0.06,0.0,-47.68,80.939,5.575,14.518206278026904,,,-145271.17129280564,-2109076.8310795324,733,0.01549155539870891,0.22666529583966977,14.631538925946739,0.0,15.788910505836578,15.834334145651853,-0.63622
,Mixed / non conventional,11,13,70,72,-1455025.5,0.14,0.0,43.97,50.343,5.575,9.030134529147983,,,-161118.93543384274,-1454925.6621607076,734,0.0037782936433393027,0.03418307674075827,9.047226067518363,0.0,9.721984435797665,9.704877733943931,-0.74438
,Mixed / non conventional,11,13,55,57,3740746.0,0.08,0.0,-216.03,-290.697,5.188,-56.032575173477255,,,-66765.12707409254,3741022.0017458517,735,-0.003837549655659305,-0.21461598980379648,-55.92526717857535,0.0,-61.25989890480202,-60.876047267177285,-0.10551
,Mixed / non conventional,11,13,57,59,-906435.06,0.09,0.0,402.69,61.636,5.188,11.880493446414805,,,-76303.00237038826,-906517.3196031711,736,0.008104556797939373,0.09667789968858109,11.928832396259097,0.0,13.42207245155855,13.447799958406675,-0.2893
,Mixed / non conventional,11,13,59,61,-1596029.63,0.11,0.0,-225.65,95.501,5.188,18.408057054741715,,,-86707.95723907575,-1596125.0239570113,737,0.008758428077418976,0.16193479086850715,18.489024450175968,0.0,20.456192080876157,20.45303697867635,0.06034
,Mixed / non conventional,11,13,61,63,-1643001.25,0.09,0.0,57.16,86.973,5.188,16.76426368542791,,,-98017.69079200295,-1643194.4142738767,738,0.012763348249457216,0.21534238046018572,16.871934875658003,0.0,18.132266217354676,18.18092225642137,-0.47199
,Mixed / non conventional,11,13,63,65,4650770.5,0.1,0.0,93.94,-218.821,5.188,-42.17829606784888,,,-110269.90214100706,4650996.579876119,739,0.00585266510740602,0.24757994293278784,-42.30208603931528,0.0,-45.942291491154165,-45.84877286422115,-0.35831
,Mixed / non conventional,11,13,65,67,-1198645.13,0.11,0.0,-109.54,50.357,5.188,9.706437933693138,,,-123502.29039791677,-1198767.3164163253,740,0.011824240892315,0.11545383732653747,9.764164852356407,0.0,10.619418702611625,10.628115209635626,-0.44433
,Mixed / non conventional,11,13,67,69,-2004190.75,0.07,0.0,-59.65,75.485,5.188,14.549922898997687,,,-137752.55467460307,-2004289.0496554382,741,0.012101495040115191,0.1771476957771867,14.63849674688628,0.0,15.929022746419545,15.957583237934996,-0.66229
,Mixed / non conventional,11,13,69,71,-1945333.0,0.09,0.0,-23.45,65.946,5.188,12.711256746337703,,,-153058.3940828975,-1945564.5443698454,742,0.015132184791690751,0.1938155120924474,12.808164502383928,0.0,13.515585509688288,13.536858498788781,-0.85556
,Mixed / non conventional,11,13,71,1,70068.91,0.1,0.0,38.41,-997.589,5.188,-192.2877794911334,,,-364.42474781641585,70074.42554923486,743,-0.006306183264277785,-1.208790549585217,-191.68338421634078,0.0,,,1.16618
,Mixed / non conventional,11,13,1,3,-11734.32,0.11,0.0,53.31,80.748,5.188,15.564379336931381,,,-753.9822368615518,-11735.265547821238,-14,-0.04946424421959126,-0.7894038941524606,15.959081284007612,0.0,23.2363100252738,23.435664260479072,
,Mixed / non conventional,11,13,72,2,62532.66,0.17,0.0,-11.4,-499.724,2.419,-206.58288548987184,,,-302.6913477735797,62530.85203588439,745,-0.011999520756230588,-2.464111543511706,-205.350829718116,0.0,-228.7743467933492,-223.6050063537852,1.18331
,Mixed / non conventional,11,13,2,4,-88332.79,0.17,0.0,49.35,392.575,2.419,162.28813559322032,,,-544.2809272344314,-88330.33691982507,-74,0.0022899252475531645,0.3712026858720776,162.1025342502843,0.0,189.58511480601743,190.1566619988883,
,Mixed / non conventional,11,13,4,6,-41425.18,0.18,0.0,-40.18,405.03,2.419,167.43695742042163,,,-247.400421470196,-41423.97383549957,-211,0.006480906524274805,1.0816382714854456,166.8961382846789,0.0,163.83214568487728,163.57288686284147,
,Mixed / non conventional,11,13,6,8,1732.3,0.17,0.0,116.54,-50.812,2.419,-21.005374121537823,,,-82.46680715673212,1732.246136935871,-348,-0.0010252398312138632,-0.021546591430830375,-21.016147417253237,0.0,-20.04394299287411,-20.076636117828773,
,Mixed / non conventional,11,13,8,10,3751.88,0.17,0.0,-142.12,-770.357,2.419,-318.46093427035964,,,-11.780972450961722,3751.7794933466384,-485,0.03626866541690898,11.34442941599076,-312.78871956236424,0.0,,,
,Mixed / non conventional,11,13,10,12,1760.56,0.17,0.0,347.53,451.859,2.419,186.79578338156261,,,9.424777960769378,1760.508782379202,-619,-0.004975960942897852,-0.9318068396248123,187.26168680137502,0.0,203.5613618368963,204.20675054932065,
,Mixed / non conventional,12,14,13,15,1620.56,0.19,0.0,-437.68,1017.237,5.916,171.9467545638945,,,9.424777960769378,1620.5599828396143,751,0.0029608466742145137,0.5098627891642877,172.20168595847665,0.0,205.36609589041095,205.47443341563024,0.86245
,Mixed / non conventional,12,14,17,19,997.6,0.19,0.0,-13.38,-71.566,5.916,-12.097025016903313,,,-82.46680715673212,997.6030292391296,753,0.02533046946086615,0.3103540293897602,-12.252202031598193,0.0,-16.090582191780822,-16.055647443329164,-0.98858
,Mixed / non conventional,12,14,19,21,-28952.7,0.19,0.0,60.48,692.337,5.916,117.02789046653143,,,-247.400421470196,-28952.74942518781,754,0.020685563692574693,2.446087228635861,118.25093408084936,0.0,131.76609589041095,132.46665998533928,-0.23782
,Mixed / non conventional,12,14,21,23,-63672.96,0.2,0.0,142.92,692.088,5.916,116.98580121703853,,,-544.2809272344314,-63673.1403596726,755,-0.0012526143961511587,-0.14644637832886076,116.9125780278741,0.0,138.83664383561646,138.44673100871734,1.45448
,Mixed / non conventional,12,14,23,25,207621.08,0.19,0.0,-218.36,-1215.156,5.916,-205.40162271805272,,,-1010.8074362925171,207621.4876699577,756,-0.04409364926902127,-8.861538329867074,-200.97085355311918,0.0,,,1.22917
,Mixed / non conventional,12,14,25,27,-14184.82,0.2,0.0,204.15,49.812,5.916,8.419878296146043,,,-1684.6790604875298,-14184.792657370659,757,-0.00946373169827432,-0.07930819339496686,8.38022419944856,0.0,8.53818493150685,8.508579038967408,1.39602
,Mixed / non conventional,12,14,27,29,-191799.84,0.19,0.0,-66.87,435.816,5.916,73.66734279918863,,,-2603.594911662535,-191799.91886766723,758,0.004657615889481802,0.3439150985712729,73.83930034847427,0.0,86.6416095890411,86.81107750600222,0.45425
,Mixed / non conventional,12,14,29,31,-320987.75,0.19,0.0,93.26,499.039,5.916,84.35412440838404,,,-3805.254101660642,-320988.87789699546,759,0.00569193230713939,0.48150832234860275,84.59487856955835,0.0,96.92071917808221,97.07004188858724,0.62088
,Mixed / non conventional,12,14,31,33,802327.44,0.2,0.0,-189.0,-890.983,5.916,-150.60564570655848,,,-5327.355742324881,802329.8514813809,760,-0.03580559271517529,-5.297681104788552,-147.95680515416421,0.0,-170.24400684931507,-166.67200342465753,0.58237
,Mixed / non conventional,12,14,18,20,-1193.77,0.05,0.0,139.35,50.807,6.418,7.916329074478031,,,-150.79644737231,-1193.754300661414,762,-0.024111129723204918,-0.18859798204105527,7.822030083457504,0.0,6.299315570765094,6.372204069937455,-1.45213
,Mixed / non conventional,12,14,20,22,-77797.79,0.06,0.0,-10.56,1324.425,6.418,206.36101589280148,,,-376.99111843077526,-77796.27018193822,763,0.00789831987429522,1.636367590436464,207.1791996880197,0.0,239.51063309704227,239.1357898464204,0.46736
,Mixed / non conventional,12,14,24,26,265282.91,0.06,0.0,-46.93,-1290.331,6.418,-201.04876908694294,,,-1319.46891450771,265277.6011102598,765,-0.008140969356472011,-1.6300965851194462,-200.2337207943832,0.0,-232.74028354925446,-231.5353995937312,0.68404
,Mixed / non conventional,12,14,26,28,-61426.39,0.05,0.0,171.27,186.735,6.418,29.095512620754132,,,-2111.150263212339,-61424.99912760301,766,0.008578576473327706,0.25067329004203387,29.22084926577515,0.0,32.4094353458812,32.49629181555102,-0.11336
,Mixed / non conventional,12,14,28,30,-344353.44,0.06,0.0,-91.75,697.889,6.418,108.73932689311312,,,-3166.7253948185225,-344347.587887894,767,0.003094650360047486,0.33703169474884476,108.90784274048754,0.0,128.47775604986555,128.4249245365607,0.75066
,Mixed / non conventional,12,14,30,32,-143589.56,0.08,0.0,54.0,203.705,6.418,31.73963851667186,,,-4523.893421169273,-143586.7418758627,768,0.0016257273296099504,0.05164197565408202,31.7654595044989,0.0,36.656807626497184,36.646113034315576,0.56719
,Mixed / non conventional,12,14,32,34,933151.69,0.08,0.0,-110.28,-962.783,6.418,-150.01293237768775,,,-6220.353454107836,933133.4620763952,769,-0.038871753352599896,-5.720090729097734,-147.15288701313887,0.0,,,0.62778
,Mixed / non conventional,12,14,34,36,-228009.78,0.07,0.0,113.84,176.437,6.418,27.490962916796512,,,-8293.804605477077,-228004.67484832645,770,0.009980775125110959,0.27575725441804266,27.62884154400553,0.0,31.498288926912732,31.65173067035292,-0.31349
,Mixed / non conventional,12,14,33,35,-106983.55,0.16,0.0,203.75,62.682,4.223,14.843002604783331,,,-7207.598945498374,-106982.40992226596,771,-0.0051681880382548045,-0.07651370989370854,14.804745749836478,0.0,17.543459675121117,17.386275897309247,0.28866
,Mixed / non conventional,12,14,35,37,-456059.47,0.17,0.0,-138.42,203.077,4.223,48.08832583471466,,,-9483.682823024179,-456054.42970667325,772,0.005567634506743343,0.2684856372381006,48.22256865333371,0.0,54.82331148475349,54.89723505615098,0.2071
,Mixed / non conventional,12,14,37,39,-707602.75,0.16,0.0,126.34,245.069,4.223,58.03196779540611,,,-12193.306486745501,-707601.5693583314,773,0.0013014962824067636,0.07557757231116824,58.06975658156169,0.0,65.08777429467085,65.00971406592652,-0.00036
,Mixed / non conventional,12,14,39,41,1621196.63,0.17,0.0,-178.69,-445.308,4.223,-105.448259531139,,,-15374.169048504882,1621179.3679023471,774,-0.024403406385385327,-2.5422766251560915,-104.17712121856096,0.0,-118.84810487318325,-117.08256978674936,0.1495
,Mixed / non conventional,12,14,41,43,-262784.81,0.18,0.0,165.09,58.211,4.223,13.784276580629884,,,-19063.969620146378,-262783.0299688233,775,-0.0026065068152606,-0.0358820474502366,13.766335556904766,0.0,16.283556568823027,16.250210897963264,0.03366
,Mixed / non conventional,12,14,43,45,-773223.5,0.16,0.0,-22.26,140.14,4.223,33.18493961638645,,,-23300.40731351191,-773222.609736102,776,0.004323345393115325,0.14378076276046414,33.25682999776669,0.0,37.39241949273298,37.381356969624036,-0.19676
,Mixed / non conventional,12,14,45,47,-996968.56,0.16,0.0,70.66,149.713,4.223,35.451811508406344,,,-28121.181240446072,-996946.8167300266,777,0.0011608569813032694,0.041178383996651746,35.47240070040467,0.0,39.95212311199772,39.91304111693754,-0.1832
,Mixed / non conventional,12,14,47,49,2392532.5,0.16,0.0,-233.77,-301.027,4.223,-71.2827373904807,,,-33563.99051278921,2392533.121499739,778,-0.014188613448606129,-1.0042785463476065,-70.78059811730691,0.0,-81.29467084639498,-80.32363024391462,0.09132
,Mixed / non conventional,12,14,49,51,-461844.66,0.17,0.0,140.71,49.169,4.223,11.643144683874024,,,-39666.53424238932,-461843.1972919822,779,-0.006302850462275309,-0.07315445904508877,11.60656745435148,0.0,13.826446280991737,13.789076536112109,-0.09941
,Mixed / non conventional,12,14,51,53,-1076271.75,0.15,0.0,-83.79,97.813,4.223,23.161970163390954,,,-46466.51154108182,-1076255.9539113985,780,0.0029632606933844012,0.06873679829280377,23.196338562537356,0.0,26.626389284696497,26.630328598734543,0.14218
,Mixed / non conventional,12,14,36,38,-672894.0,0.36,0.0,-9.26,164.977,2.643,62.42035565645101,,,-10781.945987120022,-673012.9031846764,781,0.0002529819032613286,0.015793218075401683,62.42825226548871,0.0,70.2406489409644,70.28109241705982,0.28806
,Mixed / non conventional,12,14,38,40,-524663.13,0.37,0.0,44.51,101.07,2.643,38.240635641316686,,,-13722.476710880474,-524756.231997234,782,7.85503855927004e-05,0.0030039346550481127,38.242137608644214,0.0,43.24335286164939,43.28334148406768,0.25059
,Mixed / non conventional,12,14,40,42,1938640.75,0.36,0.0,-149.37,-298.763,2.643,-113.03934922436625,,,-17153.095888600008,1938974.7964304972,783,-0.041655219679967846,-4.612609297626335,-110.73304457555308,0.0,,,0.41424
,Mixed / non conventional,12,14,42,44,-493915.53,0.37,0.0,109.42,61.845,2.643,23.399545970488084,,,-21111.502632123484,-493999.5763464536,784,0.0007241582829305127,0.016951112675666735,23.40802152682592,0.0,26.851735015772874,26.881638010531937,-0.32007
,Mixed / non conventional,12,14,44,46,-985865.19,0.36,0.0,-90.24,101.662,2.643,38.46462353386304,,,-25635.396053292803,-986055.8583313861,785,-0.006116901978809609,-0.2345669203787395,38.34734007367367,0.0,43.02839116719243,42.87500562352777,-0.01311
,Mixed / non conventional,12,14,46,48,-852413.19,0.37,0.0,22.9,73.249,2.643,27.714339765418085,,,-30762.475263951364,-852561.6914904175,786,-0.0010453038494716567,-0.028954772774635984,27.69986237903077,0.0,31.14105452906715,31.24662016070844,0.31685
,Mixed / non conventional,12,14,48,50,2891667.5,0.36,0.0,-75.18,-209.25,2.643,-79.17139614074915,,,-36530.43937594186,2892165.887028314,787,-0.022526296162711835,-1.7635749116988677,-78.28960868489972,0.0,-89.70617395223074,-88.44671993491687,0.31599
,Mixed / non conventional,12,14,50,52,-771502.81,0.37,0.0,105.86,47.454,2.643,17.954597048808175,,,-42976.98750110756,-771634.4929540516,788,0.002396318045407361,0.04307653744808704,17.97613531753222,0.0,20.908066696710232,20.99689049121226,-0.25546
,Mixed / non conventional,12,14,52,54,-1249946.13,0.36,0.0,-20.02,65.899,2.643,24.933409004918655,,,-50139.81875129532,-1250156.608358536,789,-0.0008620620760600669,-0.02148488567745943,24.922666562079925,0.0,28.487156376746285,28.493675275751784,0.29213
,Mixed / non conventional,12,14,54,56,-1162911.38,0.33,0.0,71.84,52.95,2.643,20.034052213393874,,,-58056.632238336875,-1163109.601596647,790,0.006721005689054901,0.13510299289296412,20.101603709840354,0.0,22.717440288418207,22.797288642043615,0.28372
,Mixed / non conventional,12,14,53,55,-1361658.63,0.05,0.0,153.88,159.27,6.316,25.216909436352125,,,-54001.6215207197,-1361753.9993041526,791,-0.001475258440647605,-0.0371740378364791,25.198322417433886,0.0,28.805942773294205,28.797838306799193,0.13411
,Mixed / non conventional,12,14,55,57,3255050.25,0.06,0.0,-218.13,-329.963,6.316,-52.242400253324895,,,-62309.563293135114,3255201.1451698453,792,-0.007653969479023633,-0.39833730625765895,-52.043231600196066,0.0,-60.33547322083639,-59.97347431533623,0.11289
,Mixed / non conventional,12,14,57,59,-642202.31,0.08,0.0,404.04,56.788,6.316,8.991133628879037,,,-71428.03597018299,-642219.0162562937,793,0.004705985334214841,0.04241193797452247,9.012339597866298,0.0,10.637564196625092,10.682043664963944,-0.33099
,Mixed / non conventional,12,14,59,61,-1330617.13,0.07,0.0,-225.7,103.259,6.316,16.34879670677644,,,-81394.73866369428,-1330706.0354139342,794,-0.0017685749450916462,-0.028888526475938647,16.33435244353847,0.0,19.204512105649304,19.205893322381204,0.30001
,Mixed / non conventional,12,14,61,63,-1648542.63,0.05,0.0,57.79,112.88,6.316,17.872070930968967,,,-92247.37048551715,-1648651.5485125356,795,0.001171231062082083,0.020944590095336224,17.882543226016637,0.0,20.642333088774762,20.670397796348475,0.00356
,Mixed / non conventional,12,14,63,65,4084177.0,0.06,0.0,93.21,-247.985,6.316,-39.26298290056999,,,-104023.63054750494,4084278.0274418965,796,-0.005093359847316347,-0.19947250796028726,-39.16324664658984,0.0,-45.27677916360968,-45.12081663750776,-0.0583
,Mixed / non conventional,12,14,65,67,-925463.56,0.09,0.0,-109.17,50.063,6.316,7.926377454084864,,,-116761.21796148103,-925493.4855613719,797,0.004802027372038646,0.038154290469222474,7.945454599319476,0.0,9.12894350696992,9.146432581439555,-0.38687
,Mixed / non conventional,12,14,67,69,-1721747.63,0.07,0.0,-59.74,83.338,6.316,13.194743508549715,,,-130497.83183930282,-1721885.4195414532,798,0.0041371929371384316,0.05470235675292656,13.222094686926178,0.0,15.282281731474688,15.313022053856157,-0.44483
,Mixed / non conventional,12,14,69,71,-1889212.63,0.04,0.0,-23.33,82.14,6.316,13.005066497783409,,,-145271.17129280564,-1889261.2428738214,799,0.008544622072408194,0.11160016888325863,13.060866582225039,0.0,14.709831254585472,14.741343731154835,-0.47944
